category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_id,target_uniprot_count,target_yamanishi_degree,ligand_yamanishi_degree,label,ligand_MolecularWeight,ligand_MonoisotopicMass,ligand_TPSA,ligand_Complexity,ligand_Charge,ligand_HBondDonorCount,ligand_HBondAcceptorCount,ligand_RotatableBondCount,ligand_HeavyAtomCount,ligand_IsotopeAtomCount,ligand_AtomStereoCount,ligand_DefinedAtomStereoCount,ligand_UndefinedAtomStereoCount,ligand_BondStereoCount,ligand_DefinedBondStereoCount,ligand_UndefinedBondStereoCount,ligand_CovalentUnitCount,ligand_Volume3D,ligand_FeatureCount3D,ligand_FeatureAcceptorCount3D,ligand_FeatureDonorCount3D,ligand_FeatureAnionCount3D,ligand_FeatureCationCount3D,ligand_FeatureRingCount3D,ligand_FeatureHydrophobeCount3D,ligand_ConformerModelRMSD3D,ligand_EffectiveRotorCount3D,ligand_ConformerCount3D,ligand_XLogP,ligand_MW,target_length,target_mass,target_degree_up,affinity,rank,total,inverted_rank,proportion
enzyme,D01974,159271,Tilmacoxib,hsa:5742,P23219,1,61,2,1,338.4,338.1100418,94.6,504,0,1,6,3,23,0,0,0,0,0,0,0,1,250.7,6,2,1,0,0,3,0,0.8,4.2,10,3.3,338.4,599,68686,4,-7.471,4586,7309,2723,0.6274456149952113
enzyme,D01974,159271,Tilmacoxib,hsa:5743,P35354,1,61,2,1,338.4,338.1100418,94.6,504,0,1,6,3,23,0,0,0,0,0,0,0,1,250.7,6,2,1,0,0,3,0,0.8,4.2,10,3.3,338.4,604,68996,1,-8.9765,6893,7309,416,0.9430838692023532
enzyme,D01977,123631,Gefitinib,hsa:10461,Q12866,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,999,110249,0,-7.4138,4584,7197,2613,0.6369320550229263
enzyme,D01977,123631,Gefitinib,hsa:1436,P07333,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,972,107984,4,-9.486,7059,7197,138,0.9808253438932889
enzyme,D01977,123631,Gefitinib,hsa:1956,P00533,4,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1210,134277,191,-7.0482,3723,7197,3474,0.5172988745310546
enzyme,D01977,123631,Gefitinib,hsa:2041,P21709,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,976,108127,0,-5.63,657,7197,6540,0.09128803668195082
enzyme,D01977,123631,Gefitinib,hsa:2042,P29320,3,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,983,110131,2,-7.8565,5435,7197,1762,0.7551757676809782
enzyme,D01977,123631,Gefitinib,hsa:2043,P54764,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,986,109860,8,-6.7111,2811,7197,4386,0.3905794080867028
enzyme,D01977,123631,Gefitinib,hsa:2044,P54756,5,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1037,114803,2,-8.0006,5693,7197,1504,0.791024037793525
enzyme,D01977,123631,Gefitinib,hsa:2045,Q15375,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,998,112097,8,-7.6442,5018,7197,2179,0.6972349590106989
enzyme,D01977,123631,Gefitinib,hsa:2046,P29322,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1005,111003,0,-8.0734,5801,7197,1396,0.8060302903987773
enzyme,D01977,123631,Gefitinib,hsa:2047,P54762,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,984,109885,3,-8.8743,6721,7197,476,0.9338613311101848
enzyme,D01977,123631,Gefitinib,hsa:2048,P29323,4,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1055,117493,10,-7.6702,5068,7197,2129,0.7041822981797972
enzyme,D01977,123631,Gefitinib,hsa:2049,P54753,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,998,110330,2,-8.6672,6547,7197,650,0.9096845908017229
enzyme,D01977,123631,Gefitinib,hsa:2050,P54760,3,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,987,108270,5,-7.7937,5311,7197,1886,0.7379463665416146
enzyme,D01977,123631,Gefitinib,hsa:2064,P04626,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1255,137910,85,-7.9026,5515,7197,1682,0.7662915103515353
enzyme,D01977,123631,Gefitinib,hsa:2065,P21860,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1342,148098,32,-7.0466,3719,7197,3478,0.5167430873975267
enzyme,D01977,123631,Gefitinib,hsa:2066,Q15303,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1308,146808,17,-7.5891,4920,7197,2277,0.6836181742392664
enzyme,D01977,123631,Gefitinib,hsa:2260,P11362,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,822,91868,24,-7.6436,5016,7197,2181,0.696957065443935
enzyme,D01977,123631,Gefitinib,hsa:2261,P22607,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,806,87710,308,-7.8047,5337,7197,1860,0.7415589829095457
enzyme,D01977,123631,Gefitinib,hsa:2263,P21802,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,821,92025,14,-9.979,7158,7197,39,0.9945810754481034
enzyme,D01977,123631,Gefitinib,hsa:2264,P22455,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,802,87954,3,-7.6226,4975,7197,2222,0.6912602473252745
enzyme,D01977,123631,Gefitinib,hsa:2322,P36888,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,993,112903,12,-7.2555,4222,7197,2975,0.586633319438655
enzyme,D01977,123631,Gefitinib,hsa:2324,P35916,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1363,152757,3,-6.0616,1205,7197,5992,0.16743087397526749
enzyme,D01977,123631,Gefitinib,hsa:238,Q9UM73,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1620,176442,6,-7.2906,4316,7197,2881,0.5996943170765596
enzyme,D01977,123631,Gefitinib,hsa:3791,P35968,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1356,151527,20,-10.0564,7166,7197,31,0.9956926497151591
enzyme,D01977,123631,Gefitinib,hsa:3815,P10721,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,976,109865,50,-7.9019,5514,7197,1683,0.7661525635681534
enzyme,D01977,123631,Gefitinib,hsa:4058,P29376,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,864,91681,3,-7.0147,3621,7197,3576,0.5031263026260943
enzyme,D01977,123631,Gefitinib,hsa:4486,Q04912,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1400,152241,4,-7.2518,4214,7197,2983,0.5855217451715993
enzyme,D01977,123631,Gefitinib,hsa:4914,P04629,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,796,87497,14,-6.9445,3421,7197,3776,0.4753369459497013
enzyme,D01977,123631,Gefitinib,hsa:4915,Q16620,3,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,822,91999,2,-8.8445,6704,7197,493,0.9314992357926914
enzyme,D01977,123631,Gefitinib,hsa:4916,Q16288,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,839,94428,12,-8.9555,6783,7197,414,0.9424760316798666
enzyme,D01977,123631,Gefitinib,hsa:4919,Q01973,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,937,104283,3,-9.1467,6901,7197,296,0.9588717521189385
enzyme,D01977,123631,Gefitinib,hsa:4920,Q01974,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,943,104757,29,-6.8186,3064,7197,4133,0.4257329442823399
enzyme,D01977,123631,Gefitinib,hsa:4921,Q16832,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,855,96736,5,-9.0159,6817,7197,380,0.9472002223148535
enzyme,D01977,123631,Gefitinib,hsa:5156,P16234,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1089,122670,13,-8.0455,5751,7197,1446,0.799082951229679
enzyme,D01977,123631,Gefitinib,hsa:5159,P09619,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1106,123968,32,-7.1695,4035,7197,3162,0.5606502709462275
enzyme,D01977,123631,Gefitinib,hsa:558,P30530,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,894,98337,7,-7.6097,4958,7197,2239,0.688898152007781
enzyme,D01977,123631,Gefitinib,hsa:5754,Q13308,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1070,118392,6,-8.0463,5752,7197,1445,0.799221898013061
enzyme,D01977,123631,Gefitinib,hsa:6098,P08922,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,2347,263915,2,-7.8343,5393,7197,1804,0.7493400027789356
enzyme,D01977,123631,Gefitinib,hsa:6259,P34925,3,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,607,67815,0,-6.7197,2832,7197,4365,0.39349729053772403
enzyme,D01977,123631,Gefitinib,hsa:7010,Q02763,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1124,125830,10,-7.3084,4361,7197,2836,0.6059469223287481
enzyme,D01977,123631,Gefitinib,hsa:7075,P35590,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1138,125090,6,-5.3462,460,7197,6737,0.06391552035570376
enzyme,D01977,123631,Gefitinib,hsa:7301,Q06418,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,890,96905,12,-6.4457,2106,7197,5091,0.2926219258024177
enzyme,D01977,123631,Gefitinib,hsa:780,Q08345,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,913,101128,4,-7.5787,4901,7197,2296,0.680978185355009
enzyme,D01981,9574101,Ximelagatran,hsa:2147,P00734,1,8,1,1,473.6,473.2638192,146,731,0,4,7,11,34,0,2,2,0,1,1,0,1,368.2,12,3,3,1,2,3,0,1.2,15,10,2.2,473.6,622,70037,4,-7.9819,5703,7257,1554,0.7858619264158744
enzyme,D02008,110635,Tadalafil,hsa:10846,Q9Y233,1,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,1055,114946,0,-10.6138,7272,7447,175,0.9765006042701759
enzyme,D02008,110635,Tadalafil,hsa:5138,O00408,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,941,105717,2,-8.6914,4935,7447,2512,0.6626829595810394
enzyme,D02008,110635,Tadalafil,hsa:5140,Q13370,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,1112,124333,5,-9.2257,6027,7447,1420,0.8093191889351417
enzyme,D02008,110635,Tadalafil,hsa:5141,P27815,1,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,886,98143,7,-9.4877,6405,7447,1042,0.8600778837115617
enzyme,D02008,110635,Tadalafil,hsa:5142,Q07343,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,736,83343,2,-10.3438,7173,7447,274,0.9632066604001611
enzyme,D02008,110635,Tadalafil,hsa:5143,Q08493,4,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,712,79902,10,-9.9881,6956,7447,491,0.9340674096951793
enzyme,D02008,110635,Tadalafil,hsa:5144,Q08499,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,809,91115,12,-10.6911,7294,7447,153,0.9794548140190681
enzyme,D02008,110635,Tadalafil,hsa:5147,O43924,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,150,17420,12,-8.5939,4715,7447,2732,0.6331408620921176
enzyme,D02008,110635,Tadalafil,hsa:5148,P18545,1,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,87,9643,8,-5.9623,341,7447,7106,0.04579025110782865
enzyme,D02008,110635,Tadalafil,hsa:5150,Q13946,1,18,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,482,55505,0,-9.5535,6502,7447,945,0.8731032630589499
enzyme,D02008,110635,Tadalafil,hsa:5151,O60658,1,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,829,93304,0,-8.7799,5147,7447,2300,0.6911507989794549
enzyme,D02008,110635,Tadalafil,hsa:5152,O76083,2,19,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,593,68493,46,-9.5206,6457,7447,990,0.8670605612998523
enzyme,D02008,110635,Tadalafil,hsa:8654,O76074,1,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,875,99985,2,-10.2014,7097,7447,350,0.9530012085403519
enzyme,D02017,656652,Oxtriphylline,hsa:10846,Q9Y233,1,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,1055,114946,0,-7.9588,4657,7399,2742,0.629409379645898
enzyme,D02017,656652,Oxtriphylline,hsa:5138,O00408,2,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,941,105717,2,-7.8922,4505,7399,2894,0.6088660629814839
enzyme,D02017,656652,Oxtriphylline,hsa:5140,Q13370,2,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,1112,124333,5,-8.1653,5106,7399,2293,0.6900932558453845
enzyme,D02017,656652,Oxtriphylline,hsa:5141,P27815,1,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,886,98143,7,-7.7947,4266,7399,3133,0.576564400594675
enzyme,D02017,656652,Oxtriphylline,hsa:5142,Q07343,2,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,736,83343,2,-9.1678,6840,7399,559,0.924449249898635
enzyme,D02017,656652,Oxtriphylline,hsa:5143,Q08493,4,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,712,79902,10,-7.6131,3826,7399,3573,0.5170969049871604
enzyme,D02017,656652,Oxtriphylline,hsa:5144,Q08499,2,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,809,91115,12,-8.332,5507,7399,1892,0.7442897688876875
enzyme,D02017,656652,Oxtriphylline,hsa:5147,O43924,2,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,150,17420,12,-8.2962,5419,7399,1980,0.7323962697661847
enzyme,D02017,656652,Oxtriphylline,hsa:5148,P18545,1,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,87,9643,8,-4.3792,161,7399,7238,0.021759697256385997
enzyme,D02017,656652,Oxtriphylline,hsa:5150,Q13946,1,18,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,482,55505,0,-8.2836,5386,7399,2013,0.727936207595621
enzyme,D02017,656652,Oxtriphylline,hsa:5151,O60658,1,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,829,93304,0,-8.2255,5240,7399,2159,0.7082038113258549
enzyme,D02017,656652,Oxtriphylline,hsa:5152,O76083,2,19,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,593,68493,46,-7.9363,4601,7399,2798,0.6218407892958507
enzyme,D02017,656652,Oxtriphylline,hsa:8654,O76074,1,20,19,1,283.33,283.1644396,91.6,415,0,1,4,2,20,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,283.33,875,99985,2,-8.3723,5582,7399,1817,0.7544262738207866
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:10846,Q9Y233,1,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,1055,114946,0,-1.6925,3869,6770,2901,0.5714918759231905
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5138,O00408,2,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,941,105717,2,-1.9253,6128,6770,642,0.9051698670605614
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5141,P27815,1,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,886,98143,7,-1.8823,5863,6770,907,0.86602658788774
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5142,Q07343,2,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,736,83343,2,-1.9186,6079,6770,691,0.8979320531757755
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5143,Q08493,4,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,712,79902,10,-1.9748,6369,6770,401,0.940768094534712
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5144,Q08499,2,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,809,91115,12,-1.837,5533,6770,1237,0.8172821270310192
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5147,O43924,2,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,150,17420,12,-1.6054,2805,6770,3965,0.41432791728212703
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5148,P18545,1,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,87,9643,8,-1.1863,486,6770,6284,0.07178729689807976
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5150,Q13946,1,18,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,482,55505,0,-1.99,6431,6770,339,0.9499261447562777
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5151,O60658,1,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,829,93304,0,-1.7948,5100,6770,1670,0.7533234859675036
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:5152,O76083,2,19,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,593,68493,46,-1.9287,6150,6770,620,0.9084194977843427
enzyme,D02042,6918034,Olprinone Hydrochloride Hydrate,hsa:8654,O76074,1,20,19,1,304.73,304.0727034,71.2,525,0,3,4,1,21,0,0,0,0,0,0,0,3,,,,,,,,,,,0,,304.73,875,99985,2,-1.6806,3702,6770,3068,0.546824224519941
enzyme,D02115,23678981,Methotrexate monosodium,hsa:1719,P00374,2,7,1,1,476.4,476.1532601,213,710,0,4,12,9,34,0,1,1,0,0,0,0,2,,,,,,,,,,,0,,476.4,187,21453,0,-9.9032,6237,6554,317,0.9516325907842539
enzyme,D02168,60699,Topotecan Hydrochloride,hsa:7150,P11387,2,6,4,1,457.9,457.1404486,103,867,0,3,7,3,32,0,1,1,0,0,0,0,2,,,,,,,,,,,0,,457.9,765,90726,4,-8.3657,5818,7372,1554,0.7892023874118286
enzyme,D02168,60699,Topotecan Hydrochloride,hsa:7156,Q13472,1,6,4,1,457.9,457.1404486,103,867,0,3,7,3,32,0,1,1,0,0,0,0,2,,,,,,,,,,,0,,457.9,1001,112372,2,-9.0842,6747,7372,625,0.9152197504069451
enzyme,D02168,60699,Topotecan Hydrochloride,hsa:8940,O95985,1,6,4,1,457.9,457.1404486,103,867,0,3,7,3,32,0,1,1,0,0,0,0,2,,,,,,,,,,,0,,457.9,862,96662,13,-8.4809,5987,7372,1385,0.8121269669017905
enzyme,D02173,121587,Galantamine Hydrobromide,hsa:43,P22303,1,23,1,1,368.3,367.07831,41.9,440,0,2,4,1,22,0,3,3,0,0,0,0,2,,,,,,,,,,,0,,368.3,614,67796,3,-7.3043,5147,7392,2245,0.69629329004329
enzyme,D02176,10917,(-)-Carnitine,hsa:1374,P50416,1,1,4,1,161.2,161.1051933,60.4,134,0,1,3,3,11,0,1,1,0,0,0,0,1,128.7,6,3,1,1,1,0,0,0.6,4,5,-0.2,161.2,773,88368,0,-3.4757,832,7473,6641,0.11133413622373879
enzyme,D02193,10547,Echothiophate Iodide,hsa:43,P22303,1,23,2,1,383.23,383.0181,60.8,208,0,0,5,8,16,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,383.23,614,67796,3,-1.0664,5033,7327,2294,0.6869114235021154
enzyme,D02193,10547,Echothiophate Iodide,hsa:590,P06276,1,11,2,1,383.23,383.0181,60.8,208,0,0,5,8,16,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,383.23,602,68418,11,-1.1846,6492,7327,835,0.8860379418588781
enzyme,D02214,65348,Epirubicin Hydrochloride,hsa:7153,P11388,1,15,2,1,580,579.1507385,206,977,0,7,12,5,40,0,6,6,0,0,0,0,2,,,,,,,,,,,0,,580,1531,174385,4,-9.6885,6462,6943,481,0.9307215900907388
enzyme,D02214,65348,Epirubicin Hydrochloride,hsa:7155,Q02880,1,15,2,1,580,579.1507385,206,977,0,7,12,5,40,0,6,6,0,0,0,0,2,,,,,,,,,,,0,,580,1626,183267,1,-8.4667,4974,6943,1969,0.7164050122425465
enzyme,D02229,135413523,Sildenafil Citrate,hsa:10846,Q9Y233,1,20,19,1,666.7,666.2319272,250,1070,0,5,15,12,46,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,666.7,1055,114946,0,-9.8947,6199,7085,886,0.8749470712773465
