category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_ids,label,feature_status
enzyme,D03781,11983193,Liarozole Fumarate,hsa:1576,P08684;Q6GRK0,1,missing_ligand_affinity_file
enzyme,D03781,11983193,Liarozole Fumarate,hsa:1577,P20815,1,missing_ligand_affinity_file
enzyme,D03781,11983193,Liarozole Fumarate,hsa:1580,P13584,1,missing_ligand_affinity_file
enzyme,D03781,11983193,Liarozole Fumarate,hsa:1586,P05093;Q1HB44,1,missing_ligand_affinity_file
enzyme,D03781,11983193,Liarozole Fumarate,hsa:1588,P11511;Q8IYG4;Q8TCA4,1,missing_ligand_affinity_file
enzyme,D03781,11983193,Liarozole Fumarate,hsa:199974,Q86W10,1,missing_ligand_affinity_file
enzyme,D03781,11983193,Liarozole Fumarate,hsa:260293,Q8N118,1,missing_ligand_affinity_file
enzyme,D03781,11983193,Liarozole Fumarate,hsa:29785,Q96SQ9,1,missing_ligand_affinity_file
enzyme,D03781,11983193,Liarozole Fumarate,hsa:64816,Q9HB55,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1543,A0N0X8;P04798,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1544,P05177,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1545,Q16678;Q53TK1,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1548,P11509,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1549,P20853,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1551,P24462,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1553,Q16696,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1555,P20813,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1557,P33261,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1558,P10632,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1559,P11712,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1562,P33260;Q7Z348,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1565,C1ID52;P10635;Q5Y7H2,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1571,P05181,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1572,P24903,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1573,P51589,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1576,P08684;Q6GRK0,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1577,P20815,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1580,P13584,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1586,P05093;Q1HB44,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:1588,P11511;Q8IYG4;Q8TCA4,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:199974,Q86W10,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:260293,Q8N118,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:29785,Q96SQ9,1,missing_ligand_affinity_file
enzyme,D03784,71454,Liarozole hydrochloride,hsa:64816,Q9HB55,1,missing_ligand_affinity_file
enzyme,D03787,11954368,Nepicastat Hydrochloride,hsa:1621,P09172,1,feature_complete
enzyme,D03788,107706,Sivelestat,hsa:1991,P08246,1,feature_complete
enzyme,D03798,54676038,Dicoumarol,hsa:1429,Q08257,1,feature_complete
enzyme,D03798,54676038,Dicoumarol,hsa:1728,P15559,1,feature_complete
enzyme,D03798,54676038,Dicoumarol,hsa:2766,P36959,1,feature_complete
enzyme,D03798,54676038,Dicoumarol,hsa:4835,B3KPX6;P16083,1,feature_complete
enzyme,D03798,54676038,Dicoumarol,hsa:51292,Q9P2T1,1,feature_complete
enzyme,D03798,54676038,Dicoumarol,hsa:79001,A0A0S2Z6I4;Q9BQB6,1,feature_complete
enzyme,D03798,54676038,Dicoumarol,hsa:9601,A0A090N8Y2;P13667,1,feature_complete
enzyme,D03803,157838,Lidorestat monohydrate,hsa:231,P15121,1,feature_complete
enzyme,D03805,190816,Minalrestat,hsa:231,P15121,1,feature_complete
enzyme,D03806,5278,Ponalrestat,hsa:231,P15121,1,feature_complete
enzyme,D03807,5724,Zenarestat,hsa:231,P15121,1,feature_complete
enzyme,D03816,11954370,Tenivastatin Calcium,hsa:3156,P04035,1,missing_ligand_affinity_file
enzyme,D03822,77991,Rivastigmine,hsa:43,P22303,1,feature_complete
enzyme,D03822,77991,Rivastigmine,hsa:590,P06276,1,feature_complete
enzyme,D03823,132228,Quilostigmine,hsa:43,P22303,1,feature_complete
enzyme,D03826,6419928,Physostigmine Sulfate,hsa:43,P22303,1,missing_ligand_affinity_file
enzyme,D03828,135413520,Pemetrexed Disodium,hsa:7298,P04818;Q53Y97,1,feature_complete
enzyme,D03829,11954371,Peramivir trihydrate,hsa:10825,Q9UQ49,1,missing_ligand_affinity_file
enzyme,D03829,11954371,Peramivir trihydrate,hsa:129807,B3KR54;Q8WWR8,1,missing_ligand_affinity_file
enzyme,D03829,11954371,Peramivir trihydrate,hsa:4758,Q5JQI0;Q99519,1,missing_ligand_affinity_file
enzyme,D03829,11954371,Peramivir trihydrate,hsa:4759,Q9Y3R4,1,missing_ligand_affinity_file
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:11238,Q9Y2D0,1,missing_uniprot_affinity_for_target
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:23632,A8K3J4;Q9ULX7,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:377677,Q8N1Q1,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:759,P00915;V9HWE3,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:760,P00918;V9HW21,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:761,P07451;V9HWA3,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:762,P22748,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:763,P35218,1,missing_uniprot_affinity_for_target
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:765,B4DUH8;P23280,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:766,P43166,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:767,P35219,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:768,A0A0S2Z3D0;Q16790,1,feature_complete
enzyme,D03845,60692,Sezolamide Hydrochloride,hsa:771,O43570,1,feature_complete
enzyme,D03882,1967,Docebenone,hsa:240,P09917,1,feature_complete
enzyme,D03899,31703,Doxorubicin,hsa:7153,P11388,1,feature_complete
enzyme,D03899,31703,Doxorubicin,hsa:7155,Q02880,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:10461,Q12866,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:1436,P07333,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:1956,F2YGG7;F6QWY5;P00533;Q504U8,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:1969,P29317,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2041,P21709,1,missing_uniprot_affinity_for_target
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2042,A0A140VJJ0;P29320;Q6P4R6,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2043,P54764,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2044,A0A087WX63;A0A384MU00;B7ZKJ3;P54756;Q59FT4,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2045,Q15375,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2046,P29322,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2047,P54762,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2048,F6TUL7;P29323;Q4LE53;Q6NVW1,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2049,P54753,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2050,F6RDZ0;P54760;Q96L35,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2051,,1,missing_kegg_target_to_uniprot
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2064,P04626;X5DNK3,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2065,P21860,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2066,Q15303,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2260,P11362,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2261,P22607;Q0IJ44,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2263,P21802,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2264,P22455,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2321,P17948,1,missing_uniprot_affinity_for_target
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2322,P36888,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:2324,P35916,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:238,B6D4Y2;Q9UM73,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:285220,Q9UF33,1,missing_uniprot_affinity_for_target
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:3480,P08069,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:3643,P06213,1,missing_uniprot_affinity_for_target
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:3645,P14616,1,missing_uniprot_affinity_for_target
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:3791,P35968,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:3815,P10721,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4058,P29376,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4233,P08581,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4486,Q04912,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4593,O15146,1,missing_uniprot_affinity_for_target
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4914,P04629,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4915,Q16620;Q548C2;Q5VWE5,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4916,Q16288;X5D2R1,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4919,Q01973,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4920,Q01974,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:4921,Q16832,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:5156,P16234,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:5159,P09619;Q59F04,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:558,P30530,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:5754,Q13308,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:5979,P07949,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:6098,P08922,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:6259,P34925;Q59FQ5;Q8WTZ8,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:7010,Q02763;Q59HG2,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:7075,P35590,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:7301,Q06418,1,feature_complete
enzyme,D04023,176871,Erlotinib Hydrochloride,hsa:780,Q08345,1,feature_complete
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:10461,Q12866,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:1436,P07333,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:1956,F2YGG7;F6QWY5;P00533;Q504U8,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:1969,P29317,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2041,P21709,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2042,A0A140VJJ0;P29320;Q6P4R6,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2043,P54764,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2044,A0A087WX63;A0A384MU00;B7ZKJ3;P54756;Q59FT4,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2045,Q15375,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2046,P29322,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2047,P54762,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2048,F6TUL7;P29323;Q4LE53;Q6NVW1,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2049,P54753,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2050,F6RDZ0;P54760;Q96L35,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2051,,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2064,P04626;X5DNK3,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2065,P21860,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2066,Q15303,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2260,P11362,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2261,P22607;Q0IJ44,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2263,P21802,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2264,P22455,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2321,P17948,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2322,P36888,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:2324,P35916,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:238,B6D4Y2;Q9UM73,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:285220,Q9UF33,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:3480,P08069,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:3643,P06213,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:3645,P14616,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:3791,P35968,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:3815,P10721,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4058,P29376,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4233,P08581,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4486,Q04912,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4593,O15146,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4914,P04629,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4915,Q16620;Q548C2;Q5VWE5,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4916,Q16288;X5D2R1,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4919,Q01973,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4920,Q01974,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:4921,Q16832,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:5156,P16234,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:5159,P09619;Q59F04,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:558,P30530,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:5754,Q13308,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:5979,P07949,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:6098,P08922,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:6259,P34925;Q59FQ5;Q8WTZ8,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:7010,Q02763;Q59HG2,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:7075,P35590,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:7301,Q06418,1,missing_ligand_affinity_file
enzyme,D04024,11557040,Lapatinib Ditosylate,hsa:780,Q08345,1,missing_ligand_affinity_file
enzyme,D04025,6444692,Mubritinib,hsa:10461,Q12866,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:1436,P07333,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:1956,F2YGG7;F6QWY5;P00533;Q504U8,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:1969,P29317,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2041,P21709,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2042,A0A140VJJ0;P29320;Q6P4R6,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2043,P54764,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2044,A0A087WX63;A0A384MU00;B7ZKJ3;P54756;Q59FT4,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2045,Q15375,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2046,P29322,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2047,P54762,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2048,F6TUL7;P29323;Q4LE53;Q6NVW1,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2049,P54753,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2050,F6RDZ0;P54760;Q96L35,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2051,,1,missing_kegg_target_to_uniprot
enzyme,D04025,6444692,Mubritinib,hsa:2064,P04626;X5DNK3,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2065,P21860,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2066,Q15303,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2260,P11362,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2261,P22607;Q0IJ44,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2263,P21802,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2264,P22455,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2321,P17948,1,missing_uniprot_affinity_for_target
enzyme,D04025,6444692,Mubritinib,hsa:2322,P36888,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:2324,P35916,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:238,B6D4Y2;Q9UM73,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:285220,Q9UF33,1,missing_uniprot_affinity_for_target
enzyme,D04025,6444692,Mubritinib,hsa:3480,P08069,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:3643,P06213,1,missing_uniprot_affinity_for_target
enzyme,D04025,6444692,Mubritinib,hsa:3645,P14616,1,missing_uniprot_affinity_for_target
enzyme,D04025,6444692,Mubritinib,hsa:3791,P35968,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:3815,P10721,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:4058,P29376,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:4233,P08581,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:4486,Q04912,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:4593,O15146,1,missing_uniprot_affinity_for_target
enzyme,D04025,6444692,Mubritinib,hsa:4914,P04629,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:4915,Q16620;Q548C2;Q5VWE5,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:4916,Q16288;X5D2R1,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:4919,Q01973,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:4920,Q01974,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:4921,Q16832,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:5156,P16234,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:5159,P09619;Q59F04,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:558,P30530,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:5754,Q13308,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:5979,P07949,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:6098,P08922,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:6259,P34925;Q59FQ5;Q8WTZ8,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:7010,Q02763;Q59HG2,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:7075,P35590,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:7301,Q06418,1,feature_complete
enzyme,D04025,6444692,Mubritinib,hsa:780,Q08345,1,feature_complete
enzyme,D04028,3034010,Orlistat,hsa:1056,B4DSX9;O75612;P19835;Q86SR3,1,missing_ligand_affinity_file
enzyme,D04028,3034010,Orlistat,hsa:3988,P38571,1,missing_ligand_affinity_file
enzyme,D04028,3034010,Orlistat,hsa:3990,A6H8L5;P11150,1,missing_ligand_affinity_file
enzyme,D04028,3034010,Orlistat,hsa:5406,P16233,1,missing_ligand_affinity_file
enzyme,D04028,3034010,Orlistat,hsa:5407,P54315,1,missing_ligand_affinity_file
enzyme,D04028,3034010,Orlistat,hsa:5408,A0AAG2UV77;P54317,1,missing_ligand_affinity_file
enzyme,D04028,3034010,Orlistat,hsa:80339,Q9NST1,1,missing_ligand_affinity_file
enzyme,D04028,3034010,Orlistat,hsa:8513,P07098,1,missing_ligand_affinity_file
enzyme,D04028,3034010,Orlistat,hsa:9388,Q9Y5X9,1,missing_ligand_affinity_file
enzyme,D04029,204101,Razaxaban Hydrochloride,hsa:2159,P00742;Q5JVE7,1,feature_complete
enzyme,D04031,472335,Rubitecan,hsa:116447,E5KMK7;Q969P6,1,missing_uniprot_affinity_for_target
enzyme,D04031,472335,Rubitecan,hsa:7150,P11387;Q9BVT2,1,feature_complete
enzyme,D04031,472335,Rubitecan,hsa:7156,Q13472,1,feature_complete
enzyme,D04031,472335,Rubitecan,hsa:8940,O95985,1,feature_complete
enzyme,D04092,8366,Etryptamine Acetate,hsa:4128,P21397;Q49A63;Q53YE7,1,feature_complete
enzyme,D04092,8366,Etryptamine Acetate,hsa:4129,P27338,1,feature_complete
enzyme,D04197,5790,Floxuridine,hsa:7298,P04818;Q53Y97,1,feature_complete
enzyme,D04292,9651,(-)-Galantamine,hsa:43,P22303,1,feature_complete
enzyme,D04966,4091,Metformin,hsa:3643,P06213,1,missing_uniprot_affinity_for_target
enzyme,D04966,4091,Metformin,hsa:3645,P14616,1,missing_uniprot_affinity_for_target
enzyme,D04983,876,(+-)-Methionine,hsa:4143,Q00266,1,feature_complete
enzyme,D04983,876,(+-)-Methionine,hsa:4482,Q9UJ68,1,missing_uniprot_affinity_for_target
enzyme,D04983,876,(+-)-Methionine,hsa:4548,Q99707,1,feature_complete
enzyme,D04983,876,(+-)-Methionine,hsa:4552,Q9UBK8,1,feature_complete
enzyme,D05341,985,Palmitic Acid,hsa:1558,P10632,1,feature_complete
enzyme,D05341,985,Palmitic Acid,hsa:5538,P50897,1,feature_complete
enzyme,D05353,4679,Pantoprazole,hsa:1557,P33261,1,feature_complete
enzyme,D05353,4679,Pantoprazole,hsa:1559,P11712,1,feature_complete
enzyme,D05353,4679,Pantoprazole,hsa:1576,P08684;Q6GRK0,1,feature_complete
enzyme,D05353,4679,Pantoprazole,hsa:476,P05023,1,missing_uniprot_affinity_for_target
enzyme,D05407,135398748,Penciclovir,hsa:30,A0A024R2M6;P09110,1,feature_complete
enzyme,D05458,4771,Phentermine,hsa:4129,P27338,1,feature_complete
enzyme,D06238,5583,Trimetrexate,hsa:1719,B0YJ76;P00374,1,feature_complete
gpcr,D00049,938,Nicotinic Acid,hsa:338442,Q8TDS4,1,missing_uniprot_affinity_for_target
gpcr,D00059,6047,Levodopa,hsa:1812,P21728,1,feature_complete
gpcr,D00059,6047,Levodopa,hsa:1813,P14416,1,feature_complete
gpcr,D00079,5280360,Prostaglandin E2,hsa:5739,P43119,1,missing_uniprot_affinity_for_target
gpcr,D00094,444795,Retinoic Acid,hsa:9052,Q8NFJ5,1,missing_uniprot_affinity_for_target
gpcr,D00095,5816,Epinephrine,hsa:148,P35348,1,missing_uniprot_affinity_for_target
gpcr,D00095,5816,Epinephrine,hsa:153,P08588,1,feature_complete
gpcr,D00095,5816,Epinephrine,hsa:154,P07550;X5DQM5,1,feature_complete
gpcr,D00106,5280427,"5-[(3aR,4R,5R,6aS)-5-hydroxy-4-[(E,3S)-3-hydroxyoct-1-enyl]-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-ylidene]pentanoic acid",hsa:64805,A8K7T1;Q9H244,1,missing_ligand_affinity_file
gpcr,D00110,122142,Cocaine (USP),hsa:1812,P21728,1,feature_complete
gpcr,D00110,122142,Cocaine (USP),hsa:1814,A8K8E4;P35462;X5D2G4,1,feature_complete
gpcr,D00110,122142,Cocaine (USP),hsa:4986,P41145,1,feature_complete
gpcr,D00113,174174,Npc209773,hsa:1128,P11229;Q53XZ3,1,feature_complete
gpcr,D00113,174174,Npc209773,hsa:1129,A4D1Q0;P08172;Q6SL56;Q86SJ1,1,feature_complete
gpcr,D00113,174174,Npc209773,hsa:1131,P20309,1,feature_complete
gpcr,D00113,174174,Npc209773,hsa:1132,P08173,1,feature_complete
gpcr,D00113,174174,Npc209773,hsa:1133,P08912,1,feature_complete
