pubchem_cid,ligand_title,uniprot_id,known_target_yamanishi,known_target_bindingdb,known_target_any_supported,target_likelihood,target_likelihood_sample_prior,affinity,rank_1_based,rank_percentile,reverse_rank_percentile,affinity_zscore_within_ligand,affinity_robust_zscore_within_ligand,affinity_gap_to_next_weaker,affinity_gap_to_previous_stronger,total_ranked_uniprots,ligand_yamanishi_degree_any,target_yamanishi_degree_any,target_in_yamanishi_universe,target_in_bindingdb_universe,likelihood_rank_1_based
10917,(-)-Carnitine,P40855,0,0,0,4.3224756909212276e-14,0.0,-4.4946,2504,0.334669874365143,0.6654637797380379,-0.4561011571886168,-0.6646125606398319,0.0004999999999997229,0.000300000000000189,7482,4,0,0,0,3097
10917,(-)-Carnitine,P01579,0,0,0,4.3224756909212276e-14,0.0,-4.494,2506,0.33493718257150495,0.665196471531676,-0.455188995146563,-0.6630392028320428,0.00039999999999995595,0.00010000000000065512,7482,4,0,0,0,3098
10917,(-)-Carnitine,Q9UHB4,0,0,0,4.3224756909212276e-14,0.0,-4.4934,2510,0.3354717989842288,0.6646618551189521,-0.4542768331045105,-0.661465845024256,0.000900000000000567,0.0,7482,4,0,0,0,3099
10917,(-)-Carnitine,P49407,0,0,0,4.3224756909212276e-14,0.0,-4.4922,2515,0.33614006950013364,0.6639935846030474,-0.4524525090204042,-0.6583191294086801,0.000300000000000189,0.0,7482,4,0,0,0,3100
10917,(-)-Carnitine,P52657,0,0,0,4.3224756909212276e-14,0.0,-4.4919,2517,0.3364073777064956,0.6637262763966854,-0.4519964279993773,-0.6575324505047856,0.000700000000000145,0.0,7482,4,0,0,0,3101
10917,(-)-Carnitine,Q9BWU0,0,0,0,4.3224756909212276e-14,0.0,-4.4907,2525,0.33747661053194333,0.6626570435712376,-0.4501721039152709,-0.6543857348892097,0.000300000000000189,9.999999999976694e-05,7482,4,0,0,0,3102
10917,(-)-Carnitine,P21462,0,0,0,4.3224756909212276e-14,0.0,-4.4904,2527,0.3377439187383053,0.6623897353648758,-0.449716022894244,-0.6535990559853151,0.00020000000000042206,0.0,7482,4,0,0,0,3103
10917,(-)-Carnitine,Q9Y5X4,0,0,0,4.3224756909212276e-14,0.0,-4.4902,2529,0.3380112269446672,0.6621224271585138,-0.4494119688802256,-0.6530746033827179,0.0008999999999996788,0.0,7482,4,0,0,0,3104
10917,(-)-Carnitine,Q8NBU5,0,0,0,4.3224756909212276e-14,0.0,-4.4893,2530,0.3381448810478482,0.6619887730553329,-0.4480437258171462,-0.6507145666710367,0.0007999999999999119,0.0008999999999996788,7482,4,0,0,0,3105
10917,(-)-Carnitine,Q8IUH3,0,0,0,4.3224756909212276e-14,0.0,-4.4879,2535,0.338813151563753,0.661320502539428,-0.44591534771902147,-0.6470433984528636,0.00039999999999995595,0.00010000000000065512,7482,4,0,0,0,3106
10917,(-)-Carnitine,P78318,0,0,0,4.3224756909212276e-14,0.0,-4.4871,2539,0.33934776797647687,0.6607858861267041,-0.44469913166295055,-0.6449455880424797,0.000700000000000145,9.999999999976694e-05,7482,4,0,0,0,3107
10917,(-)-Carnitine,P43003,0,0,0,4.3224756909212276e-14,0.0,-4.4864,2540,0.33948142207965787,0.6606522320235231,-0.4436349426138882,-0.6431100039333931,0.0004999999999997229,0.000700000000000145,7482,4,0,0,0,3108
10917,(-)-Carnitine,Q8IZK6,0,0,0,4.3224756909212276e-14,0.0,-4.4859,2541,0.3396150761828388,0.6605185779203422,-0.44287480757884423,-0.6417988724269038,0.0008999999999996788,0.0004999999999997229,7482,4,0,0,0,3109
10917,(-)-Carnitine,P62312,0,0,0,4.3224756909212276e-14,0.0,-4.4849,2543,0.33988238438920076,0.6602512697139802,-0.4413545375087549,-0.6391766094139227,0.0005999999999994898,0.00010000000000065512,7482,4,0,0,0,3110
10917,(-)-Carnitine,O60573,0,0,0,4.3224756909212276e-14,0.0,-4.4843,2544,0.3400160384923817,0.6601176156107993,-0.44044237546670245,-0.637603251606136,0.00020000000000042206,0.0005999999999994898,7482,4,0,0,0,3111
10917,(-)-Carnitine,P46059,0,0,0,4.3224756909212276e-14,0.0,-4.4839,2546,0.34028334669874366,0.6598503074044373,-0.439834267438667,-0.636554346400944,0.000300000000000189,0.00019999999999953388,7482,4,0,0,0,3112
10917,(-)-Carnitine,P29084,0,0,0,4.3224756909212276e-14,0.0,-4.4836,2547,0.3404170008019246,0.6597166533012564,-0.4393781864176401,-0.6357676674970494,0.00020000000000042206,0.000300000000000189,7482,4,0,0,0,3113
10917,(-)-Carnitine,O75689,0,0,0,4.3224756909212276e-14,0.0,-4.4834,2548,0.3405506549051056,0.6595829991980754,-0.4390741324036217,-0.6352432148944522,0.00039999999999995595,0.00020000000000042206,7482,4,0,0,0,3114
10917,(-)-Carnitine,Q96TC7,0,0,0,4.3224756909212276e-14,0.0,-4.4823,2555,0.34148623362737235,0.6586474204758086,-0.4374018353265252,-0.632358725580176,0.000300000000000189,0.0,7482,4,0,0,0,3115
10917,(-)-Carnitine,Q86TM3,0,0,0,4.3224756909212276e-14,0.0,-4.482,2557,0.3417535418337343,0.6583801122694466,-0.4369457543054983,-0.6315720466762815,0.0007999999999999119,0.0,7482,4,0,0,0,3116
10917,(-)-Carnitine,Q68DV7,0,0,0,4.3224756909212276e-14,0.0,-4.4793,2569,0.3433573910719059,0.656776263031275,-0.4328410251162587,-0.6244919365412351,0.00020000000000042206,9.999999999976694e-05,7482,4,0,0,0,3117
10917,(-)-Carnitine,P39687,0,0,0,4.3224756909212276e-14,0.0,-4.4791,2570,0.3434910451750869,0.6566426089280941,-0.4325369711022403,-0.623967483938638,0.00039999999999995595,0.00020000000000042206,7482,4,0,0,0,3118
10917,(-)-Carnitine,P49792,0,0,0,4.3224756909212276e-14,0.0,-4.4779,2580,0.3448275862068966,0.6553060678962844,-0.43071264701813394,-0.6208207683230621,0.00039999999999995595,0.00020000000000042206,7482,4,0,0,0,3119
10917,(-)-Carnitine,Q9Y232,0,0,0,4.3224756909212276e-14,0.0,-4.4774,2583,0.34522854851643947,0.6549051055867415,-0.42995251198309,-0.6195096368165728,0.00039999999999995595,0.0,7482,4,0,0,0,3120
10917,(-)-Carnitine,Q9BV38,0,0,0,4.3224756909212276e-14,0.0,-4.4766,2589,0.34603047313552526,0.6541031809676556,-0.4287362959270191,-0.6174118264061889,0.001300000000000523,0.0,7482,4,0,0,0,3121
10917,(-)-Carnitine,Q96H22,0,0,0,4.3224756909212276e-14,0.0,-4.4753,2590,0.3461641272387062,0.6539695268644747,-0.4267599448359029,-0.6140028844893132,0.00019999999999953388,0.001300000000000523,7482,4,0,0,0,3122
10917,(-)-Carnitine,O75438,0,0,0,4.3224756909212276e-14,0.0,-4.4751,2591,0.3462977813418872,0.6538358727612938,-0.42645589082188584,-0.6134784318867184,0.0005000000000006111,0.00019999999999953388,7482,4,0,0,0,3123
10917,(-)-Carnitine,Q92876,0,0,0,4.3224756909212276e-14,0.0,-4.4746,2592,0.34643143544506816,0.6537022186581127,-0.42569575578684055,-0.6121673003802267,0.0009999999999994458,0.0005000000000006111,7482,4,0,0,0,3124
10917,(-)-Carnitine,Q7Z3C6,0,0,0,4.3224756909212276e-14,0.0,-4.4736,2593,0.3465650895482491,0.6535685645549318,-0.4241754857167526,-0.609545037367248,0.00039999999999995595,0.0009999999999994458,7482,4,0,0,0,3125
10917,(-)-Carnitine,Q29983,0,0,0,4.3224756909212276e-14,0.0,-4.4732,2594,0.3466987436514301,0.653434910451751,-0.42356737768871716,-0.608496132162056,0.00020000000000042206,0.00039999999999995595,7482,4,0,0,0,3126
10917,(-)-Carnitine,Q9NUL7,0,0,0,4.3224756909212276e-14,0.0,-4.473,2596,0.34696605185779206,0.653167602245389,-0.42326332367469877,-0.6079716795594589,0.00019999999999953388,0.0,7482,4,0,0,0,3127
10917,(-)-Carnitine,Q9NWW6,0,0,0,4.3224756909212276e-14,0.0,-4.4728,2597,0.347099705960973,0.6530339481422079,-0.4229592696606817,-0.607447226956864,0.00010000000000065512,0.00019999999999953388,7482,4,0,0,0,3128
10917,(-)-Carnitine,Q9Y5Z0,0,0,0,4.3224756909212276e-14,0.0,-4.4726,2599,0.34736701416733495,0.652766639935846,-0.4226552156466633,-0.6069227743542669,0.0008999999999996788,9.999999999976694e-05,7482,4,0,0,0,3129
10917,(-)-Carnitine,Q7Z5K2,0,0,0,4.3224756909212276e-14,0.0,-4.4717,2600,0.3475006682705159,0.652632985832665,-0.4212869725835839,-0.6045627376425855,0.00020000000000042206,0.0008999999999996788,7482,4,0,0,0,3130
10917,(-)-Carnitine,P55884,0,0,0,4.3224756909212276e-14,0.0,-4.4715,2602,0.34776797647687785,0.6523656776263032,-0.4209829185695655,-0.6040382850399884,0.00019999999999953388,0.0,7482,4,0,0,0,3131
10917,(-)-Carnitine,Q7Z6K3,0,0,0,4.3224756909212276e-14,0.0,-4.4711,2606,0.3483025928896017,0.6518310612135793,-0.42037481054153003,-0.6029893798347964,0.00039999999999995595,0.00020000000000042206,7482,4,0,0,0,3132
10917,(-)-Carnitine,Q9NZN5,0,0,0,4.3224756909212276e-14,0.0,-4.4705,2610,0.3488372093023256,0.6512964448008554,-0.41946264849947756,-0.6014160220270096,0.0005000000000006111,9.999999999976694e-05,7482,4,0,0,0,3133
10917,(-)-Carnitine,P09758,0,0,0,4.3224756909212276e-14,0.0,-4.47,2611,0.34897086340550654,0.6511627906976745,-0.4187025134644322,-0.600104890520518,0.000300000000000189,0.0005000000000006111,7482,4,0,0,0,3134
10917,(-)-Carnitine,Q13868,0,0,0,4.3224756909212276e-14,0.0,-4.4691,2614,0.34937182571504943,0.6507618283881316,-0.41733427040135285,-0.5977448538088366,0.000300000000000189,0.0004999999999997229,7482,4,0,0,0,3135
10917,(-)-Carnitine,Q6UX04,0,0,0,4.3224756909212276e-14,0.0,-4.4687,2616,0.3496391339214114,0.6504945201817696,-0.4167261623733174,-0.5966959486036446,0.0004999999999997229,9.999999999976694e-05,7482,4,0,0,0,3136
10917,(-)-Carnitine,Q96HW7,0,0,0,4.3224756909212276e-14,0.0,-4.4682,2618,0.34990644212777333,0.6502272119754077,-0.4159660273382734,-0.5953848170971552,0.00010000000000065512,0.0,7482,4,0,0,0,3137
10917,(-)-Carnitine,Q9Y570,0,0,0,4.3224756909212276e-14,0.0,-4.4678,2621,0.3503074044373162,0.6498262496658647,-0.41535791931023797,-0.5943359118919632,0.00010000000000065512,0.00019999999999953388,7482,4,0,0,0,3138
10917,(-)-Carnitine,A0A0B4J277,0,0,0,4.3224756909212276e-14,0.0,-4.4677,2622,0.3504410585404972,0.6496925955626838,-0.4152058923032281,-0.5940736855906635,0.00019999999999953388,0.00010000000000065512,7482,4,0,0,0,3139
10917,(-)-Carnitine,Q969H0,0,0,0,4.3224756909212276e-14,0.0,-4.4675,2623,0.3505747126436782,0.6495589414595029,-0.41490183828921107,-0.5935492329880687,0.00010000000000065512,0.00019999999999953388,7482,4,0,0,0,3140
10917,(-)-Carnitine,P29460,0,0,0,4.3224756909212276e-14,0.0,-4.4674,2624,0.3507083667468591,0.6494252873563218,-0.4147498112822012,-0.5932870066867689,0.0002999999999993008,0.00010000000000065512,7482,4,0,0,0,3141
10917,(-)-Carnitine,A0A5C2GBJ8,0,0,0,4.3224756909212276e-14,0.0,-4.4671,2625,0.35084202085004007,0.6492916332531409,-0.4142937302611756,-0.5925003277828768,0.00039999999999995595,0.0002999999999993008,7482,4,0,0,0,3142
10917,(-)-Carnitine,P15289,0,0,0,4.3224756909212276e-14,0.0,-4.4667,2626,0.3509756749532211,0.64915797914996,-0.41368562223314015,-0.5914514225776848,0.00010000000000065512,0.00039999999999995595,7482,4,0,0,0,3143
10917,(-)-Carnitine,Q13950,0,0,0,4.3224756909212276e-14,0.0,-4.4664,2629,0.35137663726276397,0.648757016840417,-0.41322954121211325,-0.5906647436737902,0.000300000000000189,9.999999999976694e-05,7482,4,0,0,0,3144
10917,(-)-Carnitine,Q9NP60,0,0,0,4.3224756909212276e-14,0.0,-4.4661,2630,0.3515102913659449,0.648623362737236,-0.4127734601910863,-0.5898780647698957,0.00019999999999953388,0.000300000000000189,7482,4,0,0,0,3145
10917,(-)-Carnitine,Q92552,0,0,0,4.3224756909212276e-14,0.0,-4.4659,2632,0.35177759957230686,0.6483560545308741,-0.4124694061770693,-0.5893536121673009,0.000300000000000189,0.0,7482,4,0,0,0,3146
10917,(-)-Carnitine,Q96DC8,0,0,0,4.3224756909212276e-14,0.0,-4.4656,2634,0.3520449077786688,0.6480887463245122,-0.41201332515604233,-0.5885669332634063,0.00020000000000042206,0.0,7482,4,0,0,0,3147
10917,(-)-Carnitine,P20809,0,0,0,4.3224756909212276e-14,0.0,-4.4652,2638,0.35257952419139266,0.6475541299117883,-0.4114052171280069,-0.5875180280582143,0.00010000000000065512,9.999999999976694e-05,7482,4,0,0,0,3148
10917,(-)-Carnitine,O75828,0,0,0,4.3224756909212276e-14,0.0,-4.4651,2639,0.35271317829457366,0.6474204758086073,-0.41125319012099704,-0.5872558017569146,0.00019999999999953388,0.00010000000000065512,7482,4,0,0,0,3149
10917,(-)-Carnitine,Q16548,0,0,0,4.3224756909212276e-14,0.0,-4.4648,2641,0.35298048650093555,0.6471531676022454,-0.41079710909997147,-0.5864691228530223,0.00020000000000042206,9.999999999976694e-05,7482,4,0,0,0,3150
10917,(-)-Carnitine,Q16281,0,0,0,4.3224756909212276e-14,0.0,-4.4646,2642,0.35311414060411656,0.6470195134990644,-0.4104930550859531,-0.5859446702504252,0.00019999999999953388,0.00020000000000042206,7482,4,0,0,0,3151
10917,(-)-Carnitine,Q14392,0,0,0,4.3224756909212276e-14,0.0,-4.4642,2646,0.3536487570168404,0.6464848970863406,-0.4098849470579176,-0.5848957650452332,0.00019999999999953388,9.999999999976694e-05,7482,4,0,0,0,3152
10917,(-)-Carnitine,Q8IY92,0,0,0,4.3224756909212276e-14,0.0,-4.464,2647,0.3537824111200214,0.6463512429831596,-0.40958089304390055,-0.5843713124426384,0.00010000000000065512,0.00019999999999953388,7482,4,0,0,0,3153
10917,(-)-Carnitine,Q9P126,0,0,0,4.3224756909212276e-14,0.0,-4.4639,2648,0.35391606522320235,0.6462175888799786,-0.40942886603689066,-0.5841090861413387,0.0009999999999994458,0.00010000000000065512,7482,4,0,0,0,3154
10917,(-)-Carnitine,Q9NTK5,0,0,0,4.3224756909212276e-14,0.0,-4.4629,2650,0.3541833734295643,0.6459502806736167,-0.40790859596680273,-0.58148682312836,0.00010000000000065512,0.0,7482,4,0,0,0,3155
10917,(-)-Carnitine,P07093,0,0,0,4.3224756909212276e-14,0.0,-4.4628,2651,0.35431702753274524,0.6458166265704357,-0.4077565689597929,-0.5812245968270602,0.00019999999999953388,0.00010000000000065512,7482,4,0,0,0,3156
10917,(-)-Carnitine,O94829,0,0,0,4.3224756909212276e-14,0.0,-4.4625,2654,0.35471798984228814,0.6454156642608928,-0.4073004879387673,-0.580437917923168,0.00010000000000065512,0.0,7482,4,0,0,0,3157
10917,(-)-Carnitine,P42568,0,0,0,4.3224756909212276e-14,0.0,-4.4621,2656,0.3549852980486501,0.6451483560545308,-0.40669237991073187,-0.579389012717976,0.00039999999999995595,0.0002999999999993008,7482,4,0,0,0,3158
10917,(-)-Carnitine,P13501,0,0,0,4.3224756909212276e-14,0.0,-4.4617,2657,0.35511895215183104,0.6450147019513499,-0.4060842718826964,-0.5783401075127841,0.00010000000000065512,0.00039999999999995595,7482,4,0,0,0,3159
10917,(-)-Carnitine,P20338,0,0,0,4.3224756909212276e-14,0.0,-4.4616,2658,0.35525260625501204,0.644881047848169,-0.4059322448756865,-0.5780778812114843,0.00019999999999953388,0.00010000000000065512,7482,4,0,0,0,3160
10917,(-)-Carnitine,P07384,0,0,0,4.3224756909212276e-14,0.0,-4.4614,2659,0.355386260358193,0.6447473937449879,-0.4056281908616695,-0.5775534286088895,0.00010000000000065512,0.00019999999999953388,7482,4,0,0,0,3161
10917,(-)-Carnitine,Q8NI99,0,0,0,4.3224756909212276e-14,0.0,-4.4613,2660,0.355519914461374,0.644613739641807,-0.4054761638546596,-0.5772912023075898,0.0002999999999993008,0.00010000000000065512,7482,4,0,0,0,3162
10917,(-)-Carnitine,Q6ZMI3,0,0,0,4.3224756909212276e-14,0.0,-4.461,2661,0.35565356856455493,0.644480085538626,-0.40502008283363405,-0.5765045234036975,0.00020000000000042206,0.0002999999999993008,7482,4,0,0,0,3163
10917,(-)-Carnitine,Q9NW08,0,0,0,4.3224756909212276e-14,0.0,-4.4608,2662,0.3557872226677359,0.644346431435445,-0.40471602881961566,-0.5759800708011004,0.00019999999999953388,0.00020000000000042206,7482,4,0,0,0,3164
10917,(-)-Carnitine,P12724,0,0,0,4.3224756909212276e-14,0.0,-4.4606,2663,0.3559208767709169,0.6442127773322641,-0.4044119748055986,-0.5754556181985055,0.00020000000000042206,0.00019999999999953388,7482,4,0,0,0,3165
10917,(-)-Carnitine,Q9UHI6,0,0,0,4.3224756909212276e-14,0.0,-4.4603,2665,0.3561881849772788,0.6439454691259021,-0.4039558937845717,-0.574668939294611,0.00020000000000042206,9.999999999976694e-05,7482,4,0,0,0,3166
10917,(-)-Carnitine,O15056,0,0,0,4.3224756909212276e-14,0.0,-4.4599,2668,0.35658914728682173,0.6435445068163592,-0.40334778575653624,-0.5736200340894191,0.000300000000000189,9.999999999976694e-05,7482,4,0,0,0,3167
10917,(-)-Carnitine,Q8NHX9,0,0,0,4.3224756909212276e-14,0.0,-4.4596,2670,0.3568564554931836,0.6432771986099973,-0.4028917047355093,-0.5728333551855245,0.0004999999999997229,0.0,7482,4,0,0,0,3168
10917,(-)-Carnitine,Q9UPN9,0,0,0,4.3224756909212276e-14,0.0,-4.4591,2671,0.3569901095963646,0.6431435445068163,-0.4021315697004653,-0.5715222236790352,0.0005000000000006111,0.0004999999999997229,7482,4,0,0,0,3169
10917,(-)-Carnitine,Q9NRR4,0,0,0,4.3224756909212276e-14,0.0,-4.4586,2672,0.35712376369954557,0.6430098904036354,-0.40137143466542,-0.5702110921725434,0.0002999999999993008,0.0005000000000006111,7482,4,0,0,0,3170
10917,(-)-Carnitine,Q96NZ8,0,0,0,4.3224756909212276e-14,0.0,-4.4583,2674,0.3573910719059075,0.6427425821972734,-0.40091535364439446,-0.5694244132686512,0.00020000000000042206,0.0,7482,4,0,0,0,3171
10917,(-)-Carnitine,Q9UKJ1,0,0,0,4.3224756909212276e-14,0.0,-4.4581,2675,0.35752472600908847,0.6426089280940925,-0.40061129963037606,-0.5688999606660541,0.00019999999999953388,0.00020000000000042206,7482,4,0,0,0,3172
10917,(-)-Carnitine,P27695,0,0,0,4.3224756909212276e-14,0.0,-4.4568,2680,0.3581929965249933,0.6419406575781876,-0.3986349485392612,-0.5654910187491807,0.00010000000000065512,0.0002999999999993008,7482,4,0,0,0,3173
10917,(-)-Carnitine,P14866,0,0,0,4.3224756909212276e-14,0.0,-4.4566,2682,0.35846030473135526,0.6416733493718257,-0.3983308945252428,-0.5649665661465836,0.00019999999999953388,9.999999999976694e-05,7482,4,0,0,0,3174
10917,(-)-Carnitine,P02786,0,0,0,4.3224756909212276e-14,0.0,-4.4564,2683,0.3585939588345362,0.6415396952686447,-0.3980268405112257,-0.5644421135439888,0.00010000000000065512,0.00019999999999953388,7482,4,0,0,0,3175
10917,(-)-Carnitine,P0C024,0,0,0,4.3224756909212276e-14,0.0,-4.4563,2684,0.3587276129377172,0.6414060411654638,-0.3978748135042159,-0.5641798872426891,0.0004999999999997229,0.00010000000000065512,7482,4,0,0,0,3176
10917,(-)-Carnitine,O60308,0,0,0,4.3224756909212276e-14,0.0,-4.4557,2686,0.3589949211440791,0.6411387329591018,-0.39696265146216336,-0.5626065294349023,0.0005000000000006111,9.999999999976694e-05,7482,4,0,0,0,3177
10917,(-)-Carnitine,Q9H211,0,0,0,4.3224756909212276e-14,0.0,-4.4552,2688,0.35926222935044105,0.6408714247527398,-0.39620251642711807,-0.5612953979284105,0.0002999999999993008,0.0,7482,4,0,0,0,3178
10917,(-)-Carnitine,P18084,0,0,0,4.3224756909212276e-14,0.0,-4.4549,2689,0.359395883453622,0.640737770649559,-0.3957464354060925,-0.5605087190245184,0.00010000000000065512,0.0002999999999993008,7482,4,0,0,0,3179
10917,(-)-Carnitine,P23510,0,0,0,4.3224756909212276e-14,0.0,-4.4548,2690,0.359529537556803,0.640604116546378,-0.3955944083990826,-0.5602464927232186,0.0005999999999994898,0.00010000000000065512,7482,4,0,0,0,3180
10917,(-)-Carnitine,P62993,0,0,0,4.3224756909212276e-14,0.0,-4.4542,2691,0.35966319165998395,0.6404704624431969,-0.39468224635703014,-0.5586731349154318,0.0,0.0005999999999994898,7482,4,0,0,0,3181
10917,(-)-Carnitine,Q66K64,0,0,0,4.3224756909212276e-14,0.0,-4.4542,2692,0.35979684576316495,0.640336808340016,-0.39468224635703014,-0.5586731349154318,0.00020000000000042206,0.0,7482,4,0,0,0,3182
10917,(-)-Carnitine,P20936,0,0,0,4.3224756909212276e-14,0.0,-4.4539,2694,0.36006415396952685,0.640069500133654,-0.3942261653360032,-0.5578864560115373,0.0,9.999999999976694e-05,7482,4,0,0,0,3183
10917,(-)-Carnitine,P30405,0,0,0,4.3224756909212276e-14,0.0,-4.4539,2695,0.36019780807270785,0.6399358460304732,-0.3942261653360032,-0.5578864560115373,0.00039999999999995595,0.0,7482,4,0,0,0,3184
10917,(-)-Carnitine,O15460,0,0,0,4.3224756909212276e-14,0.0,-4.4535,2696,0.3603314621758888,0.6398021919272922,-0.3936180573079678,-0.5568375508063452,0.002100000000000435,0.00039999999999995595,7482,4,0,0,0,3185
10917,(-)-Carnitine,Q6DN90,0,0,0,4.3224756909212276e-14,0.0,-4.4514,2697,0.36046511627906974,0.6396685378241111,-0.39042549016078065,-0.5513307984790857,0.0,0.002100000000000435,7482,4,0,0,0,3186
10917,(-)-Carnitine,Q9H3M9,0,0,0,4.3224756909212276e-14,0.0,-4.4514,2698,0.36059877038225074,0.6395348837209303,-0.39042549016078065,-0.5513307984790857,0.0005999999999994898,0.0,7482,4,0,0,0,3187
10917,(-)-Carnitine,Q99807,0,0,0,4.3224756909212276e-14,0.0,-4.4508,2699,0.3607324244854317,0.6394012296177493,-0.3895133281187282,-0.549757440671299,0.00020000000000042206,0.0005999999999994898,7482,4,0,0,0,3188
10917,(-)-Carnitine,O75319,0,0,0,4.3224756909212276e-14,0.0,-4.4505,2701,0.36099973269179364,0.6391339214113874,-0.38905724709770123,-0.5489707617674043,0.000300000000000189,9.999999999976694e-05,7482,4,0,0,0,3189
10917,(-)-Carnitine,O15540,0,0,0,4.3224756909212276e-14,0.0,-4.4502,2702,0.3611333867949746,0.6390002673082064,-0.38860116607667433,-0.5481840828635098,0.0,0.000300000000000189,7482,4,0,0,0,3190
10917,(-)-Carnitine,P07306,0,0,0,4.3224756909212276e-14,0.0,-4.4502,2703,0.3612670408981556,0.6388666132050254,-0.38860116607667433,-0.5481840828635098,0.0005999999999994898,0.0,7482,4,0,0,0,3191
10917,(-)-Carnitine,P05156,0,0,0,4.3224756909212276e-14,0.0,-4.4494,2705,0.3615343491045175,0.6385993049986635,-0.3873849500206034,-0.5460862724531259,0.00039999999999995595,0.00020000000000042206,7482,4,0,0,0,3192
10917,(-)-Carnitine,Q13336,0,0,0,4.3224756909212276e-14,0.0,-4.4486,2707,0.36180165731087943,0.6383319967923016,-0.38616873396453255,-0.543988462042742,0.00039999999999995595,0.00039999999999995595,7482,4,0,0,0,3193
10917,(-)-Carnitine,Q96P47,0,0,0,4.3224756909212276e-14,0.0,-4.4482,2708,0.36193531141406043,0.6381983426891206,-0.3855606259364971,-0.54293955683755,9.999999999976694e-05,0.00039999999999995595,7482,4,0,0,0,3194
10917,(-)-Carnitine,P56199,0,0,0,4.3224756909212276e-14,0.0,-4.4481,2709,0.3620689655172414,0.6380646885859396,-0.3854085989294886,-0.5426773305362526,9.999999999976694e-05,9.999999999976694e-05,7482,4,0,0,0,3195
10917,(-)-Carnitine,P54819,0,0,0,4.3224756909212276e-14,0.0,-4.448,2710,0.36220261962042233,0.6379310344827587,-0.38525657192248003,-0.5424151042349552,0.0,9.999999999976694e-05,7482,4,0,0,0,3196
10917,(-)-Carnitine,Q9BXW4,0,0,0,4.3224756909212276e-14,0.0,-4.448,2711,0.36233627372360333,0.6377973803795777,-0.38525657192248003,-0.5424151042349552,0.00010000000000065512,0.0,7482,4,0,0,0,3197
10917,(-)-Carnitine,P04180,0,0,0,4.3224756909212276e-14,0.0,-4.4479,2712,0.3624699278267843,0.6376637262763967,-0.3851045449154702,-0.5421528779336554,0.0,0.00010000000000065512,7482,4,0,0,0,3198
10917,(-)-Carnitine,P06865,0,0,0,4.3224756909212276e-14,0.0,-4.4479,2713,0.3626035819299652,0.6375300721732158,-0.3851045449154702,-0.5421528779336554,9.999999999976694e-05,0.0,7482,4,0,0,0,3199
10917,(-)-Carnitine,P08311,0,0,0,4.3224756909212276e-14,0.0,-4.4478,2714,0.3627372360331462,0.6373964180700348,-0.38495251790846163,-0.5418906516323581,0.0,9.999999999976694e-05,7482,4,0,0,0,3200
10917,(-)-Carnitine,Q96NY9,0,0,0,4.3224756909212276e-14,0.0,-4.4477,2716,0.3630045442395082,0.6371291098636729,-0.38480049090145313,-0.5416284253310606,0.000300000000000189,9.999999999976694e-05,7482,4,0,0,0,3201
10917,(-)-Carnitine,O14960,0,0,0,4.3224756909212276e-14,0.0,-4.4474,2717,0.3631381983426891,0.6369954557604918,-0.38434440988042623,-0.5408417464271661,0.0,0.000300000000000189,7482,4,0,0,0,3202
10917,(-)-Carnitine,Q9Y399,0,0,0,4.3224756909212276e-14,0.0,-4.4474,2719,0.36340550654905107,0.63672814755413,-0.38434440988042623,-0.5408417464271661,0.0,0.0,7482,4,0,0,0,3203
10917,(-)-Carnitine,Q9Y5S1,0,0,0,4.3224756909212276e-14,0.0,-4.4474,2720,0.363539160652232,0.6365944934509489,-0.38434440988042623,-0.5408417464271661,9.999999999976694e-05,0.0,7482,4,0,0,0,3204
10917,(-)-Carnitine,A8K7I4,0,0,0,4.3224756909212276e-14,0.0,-4.4473,2721,0.36367281475541297,0.636460839347768,-0.38419238287341767,-0.5405795201258686,0.0,9.999999999976694e-05,7482,4,0,0,0,3205
10917,(-)-Carnitine,O94779,0,0,0,4.3224756909212276e-14,0.0,-4.4473,2722,0.36380646885859397,0.6363271852445871,-0.38419238287341767,-0.5405795201258686,0.0,0.0,7482,4,0,0,0,3206
10917,(-)-Carnitine,Q7Z2Z2,0,0,0,4.3224756909212276e-14,0.0,-4.4473,2723,0.3639401229617749,0.636193531141406,-0.38419238287341767,-0.5405795201258686,0.000300000000000189,0.0,7482,4,0,0,0,3207
10917,(-)-Carnitine,Q12906,0,0,0,4.3224756909212276e-14,0.0,-4.447,2724,0.3640737770649559,0.6360598770382251,-0.38373630185239077,-0.5397928412219741,0.00020000000000042206,0.000300000000000189,7482,4,0,0,0,3208
10917,(-)-Carnitine,Q86UU0,0,0,0,4.3224756909212276e-14,0.0,-4.4468,2725,0.36420743116813686,0.6359262229350441,-0.3834322478383724,-0.539268388619377,0.0,0.00020000000000042206,7482,4,0,0,0,3209
10917,(-)-Carnitine,Q9BRQ0,0,0,0,4.3224756909212276e-14,0.0,-4.4468,2726,0.3643410852713178,0.6357925688318631,-0.3834322478383724,-0.539268388619377,0.0,0.0,7482,4,0,0,0,3210
10917,(-)-Carnitine,Q9NZD2,0,0,0,4.3224756909212276e-14,0.0,-4.4468,2727,0.3644747393744988,0.6356589147286822,-0.3834322478383724,-0.539268388619377,9.999999999976694e-05,0.0,7482,4,0,0,0,3211
