pubchem_cid,uniprot_id,in_old_bindingdb_positive,in_yamanishi_all,in_yamanishi_feature_complete
2519,O95263,0,1,0
2519,O95992,0,1,0
2519,P04798,0,1,1
2519,P05093,0,1,1
2519,P05108,0,1,1
2519,P05177,0,1,1
2519,P05181,0,1,1
2519,P08684,0,1,1
2519,P08686,0,1,1
2519,P09543,0,1,1
2519,P0DMS8,0,1,0
2519,P10632,0,1,1
2519,P10635,0,1,1
2519,P11509,0,1,1
2519,P11511,0,1,1
2519,P11712,0,1,1
2519,P12429,0,1,1
2519,P13584,0,1,0
2519,P15538,0,1,1
2519,P16499,0,1,0
2519,P16885,0,1,1
2519,P17405,0,1,1
2519,P18545,0,1,1
2519,P19099,0,1,1
2519,P19174,0,1,1
2519,P20813,0,1,1
2519,P20815,0,1,1
2519,P21817,0,1,1
2519,P22413,0,1,0
2519,P22680,0,1,1
2519,P24462,0,1,1
2519,P24903,0,1,0
2519,P25024,0,1,1
2519,P27815,0,1,1
2519,P29274,0,1,1
2519,P29275,0,1,0
2519,P30542,0,1,1
2519,P33260,0,1,1
2519,P33261,0,1,1
2519,P35913,0,1,0
2519,P41231,0,1,0
2519,P43657,0,1,0
2519,P47900,0,1,1
2519,P51160,0,1,1
2519,P51178,0,1,0
2519,P51575,0,1,0
2519,P51582,0,1,0
2519,P51589,0,1,0
2519,P54750,0,1,0
2519,P56373,0,1,1
2519,P78329,0,1,0
2519,P80108,0,1,0
2519,Q00722,0,1,1
2519,Q01970,0,1,1
2519,Q02318,0,1,0
2519,Q02928,0,1,0
2519,Q05C57,0,1,0
2519,Q07343,0,1,1
2519,Q08477,0,1,0
2519,Q08493,0,1,1
2519,Q08499,0,1,1
2519,Q08AG9,0,1,0
2519,Q13315,0,1,0
2519,Q13370,0,1,1
2519,Q13393,0,1,1
2519,Q13822,0,1,1
2519,Q13956,0,1,0
2519,Q14123,0,1,0
2519,Q15077,0,1,0
2519,Q15147,0,1,0
2519,Q15391,0,1,0
2519,Q15413,0,1,1
2519,Q16647,0,1,1
2519,Q16678,0,1,1
2519,Q16696,0,1,1
2519,Q16850,0,1,1
2519,Q1HB44,0,1,0
2519,Q32MC3,0,1,0
2519,Q32MM7,0,1,0
2519,Q4LE43,0,1,0
2519,Q53TK1,0,1,0
2519,Q59EA4,0,1,0
2519,Q59EN6,0,1,0
2519,Q59F77,0,1,0
2519,Q5TCH4,0,1,0
2519,Q5Y7H2,0,1,0
2519,Q6GRK0,0,1,0
2519,Q6IB24,0,1,0
2519,Q6UWR7,0,1,0
2519,Q6UWV6,0,1,1
2519,Q7Z348,0,1,0
2519,Q86W10,0,1,0
2519,Q8IW54,0,1,0
2519,Q8IYG4,0,1,0
2519,Q8N118,0,1,0
2519,Q8TCA4,0,1,0
2519,Q8TDD0,0,1,0
2519,Q92484,0,1,1
2519,Q92736,0,1,1
2519,Q93086,0,1,0
2519,Q96G91,0,1,0
2519,Q96Q11,0,1,1
2519,Q96SQ9,0,1,0
2519,Q99571,0,1,0
2519,Q99572,0,1,0
2519,Q99677,0,1,0
2519,Q9BRC7,0,1,0
2519,Q9H244,0,1,1
2519,Q9HB55,0,1,0
2519,Q9NP56,0,1,0
2519,Q9NQ66,0,1,0
2519,Q9NUW8,0,1,1
2519,Q9NY59,0,1,1
2519,Q9NYL5,0,1,0
2519,Q9UBL9,0,1,0
2519,Q9UK23,0,1,0
2519,Q9UNU6,0,1,1
2519,Q9Y233,0,1,1
2519,Q9Y2Z9,0,1,0
2519,Q9Y6A2,0,1,1
2519,X5DNB4,0,1,0
2519,X5DNX5,0,1,0
2520,A0A5J6E2W8,0,1,0
2520,A0A8I5KPF5,0,1,0
2520,A2RUL8,0,1,0
2520,A4D1Q0,0,1,0
2520,A5X2V1,0,1,0
2520,A6H8K3,0,1,0
2520,A8K432,0,1,0
2520,B0YJ93,0,1,0
2520,B2R812,0,1,0
2520,B2RDS2,0,1,0
2520,B3KQH8,0,1,0
2520,B3KQH9,0,1,0
2520,B4DKC0,0,1,0
2520,C7S316,0,1,0
2520,O00180,0,1,1
2520,O00305,0,1,1
2520,O00555,0,1,1
2520,O15554,0,1,1
2520,O43497,0,1,1
2520,O43525,0,1,1
2520,O43526,0,1,1
2520,O60706,0,1,0
2520,O60840,0,1,0
2520,O60928,0,1,0
2520,O75762,0,1,1
2520,O95180,0,1,0
2520,O95259,0,1,1
2520,O95279,0,1,0
2520,P00915,0,1,1
2520,P08172,0,1,1
2520,P08684,0,1,1
2520,P08913,0,1,1
2520,P10632,0,1,1
2520,P11229,0,1,1
2520,P15382,0,1,1
2520,P16389,0,1,0
2520,P17658,0,1,0
2520,P18089,0,1,1
2520,P21817,0,1,1
2520,P22001,0,1,1
2520,P22459,0,1,0
2520,P22460,0,1,0
2520,P22760,0,1,0
2520,P25100,0,1,0
2520,P35348,0,1,0
2520,P35368,0,1,0
2520,P35499,0,1,0
2520,P37088,0,1,1
2520,P48048,0,1,0
2520,P48050,0,1,1
2520,P48051,0,1,0
2520,P48544,0,1,0
2520,P48547,0,1,1
2520,P48549,0,1,0
2520,P51168,0,1,1
2520,P51170,0,1,1
2520,P51172,0,1,0
2520,P51787,0,1,1
2520,P54284,0,1,1
2520,P54289,0,1,1
2520,P56696,0,1,1
2520,P57789,0,1,1
2520,P62955,0,1,0
2520,P63252,0,1,1
2520,P78508,0,1,0
2520,P98161,0,1,1
2520,Q00975,0,1,0
2520,Q01118,0,1,0
2520,Q01668,0,1,1
2520,Q02641,0,1,1
2520,Q03721,0,1,1
2520,Q06432,0,1,0
2520,Q07699,0,1,1
2520,Q08289,0,1,0
2520,Q09470,0,1,0
2520,Q12791,0,1,1
2520,Q12809,0,1,1
2520,Q13303,0,1,1
2520,Q13698,0,1,1
2520,Q13936,0,1,0
2520,Q14003,0,1,0
2520,Q14500,0,1,0
2520,Q14524,0,1,0
2520,Q14573,0,1,0
2520,Q14643,0,1,0
2520,Q14721,0,1,1
2520,Q14722,0,1,0
2520,Q15413,0,1,1
2520,Q15842,0,1,0
2520,Q15878,0,1,1
2520,Q15BH2,0,1,0
2520,Q16322,0,1,0
2520,Q16558,0,1,0
2520,Q2YDA1,0,1,0
2520,Q32MC1,0,1,0
2520,Q53XZ3,0,1,0
2520,Q547S7,0,1,0
2520,Q59ES2,0,1,0
2520,Q59FG1,0,1,0
2520,Q59GD8,0,1,0
2520,Q6FHJ6,0,1,0
2520,Q6GRK0,0,1,0
2520,Q6IAE6,0,1,0
2520,Q6PIU1,0,1,0
2520,Q6SL56,0,1,0
2520,Q7Z3S7,0,1,0
2520,Q86SJ1,0,1,0
2520,Q86W47,0,1,1
2520,Q86Y85,0,1,0
2520,Q8IWT1,0,1,1
2520,Q8IZS8,0,1,0
2520,Q8NCM2,0,1,0
2520,Q8TDN1,0,1,0
2520,Q8TDN2,0,1,0
2520,Q8WWG9,0,1,0
2520,Q92736,0,1,1
2520,Q92806,0,1,1
2520,Q92952,0,1,0
2520,Q92953,0,1,0
2520,Q96AI9,0,1,0
2520,Q96KK3,0,1,0
2520,Q96PR1,0,1,0
2520,Q96RP8,0,1,0
2520,Q96T54,0,1,0
2520,Q96T55,0,1,0
2520,Q99712,0,1,0
2520,Q9BQ31,0,1,0
2520,Q9C007,0,1,0
2520,Q9H1D0,0,1,1
2520,Q9H252,0,1,0
2520,Q9H2S1,0,1,1
2520,Q9H3M0,0,1,0
2520,Q9H427,0,1,0
2520,Q9HB14,0,1,0
2520,Q9NPA1,0,1,0
2520,Q9NPC2,0,1,1
2520,Q9NPI9,0,1,0
2520,Q9NR82,0,1,1
2520,Q9NS40,0,1,0
2520,Q9NSA2,0,1,0
2520,Q9NY37,0,1,0
2520,Q9NY46,0,1,0
2520,Q9NY47,0,1,0
2520,Q9NY72,0,1,1
2520,Q9NYG8,0,1,1
2520,Q9NZV8,0,1,1
2520,Q9P0X4,0,1,0
2520,Q9P1Z3,0,1,0
2520,Q9UBN1,0,1,0
2520,Q9UGI6,0,1,0
2520,Q9UHC3,0,1,0
2520,Q9UIX4,0,1,0
2520,Q9UJ90,0,1,0
2520,Q9UJ96,0,1,0
2520,Q9UK17,0,1,1
2520,Q9ULS6,0,1,0
2520,Q9Y257,0,1,0
2520,Q9Y5Y9,0,1,0
2520,Q9Y698,0,1,0
2520,Q9Y6H6,0,1,1
2520,Q9Y6J6,0,1,1
2520,V9HWE3,0,1,0
2541,P30556,0,1,1
2541,Q53YY0,0,1,0
2554,A0A8I5KPF5,0,1,0
2554,A5X2V1,0,1,0
2554,B0YJ93,0,1,0
2554,B2R812,0,1,0
2554,P08684,0,1,1
2554,P10632,0,1,1
2554,P35499,0,1,0
2554,P37088,0,1,1
2554,P51168,0,1,1
2554,P51170,0,1,1
2554,P51172,0,1,0
2554,Q01118,0,1,1
2554,Q07699,0,1,1
2554,Q14524,0,1,0
2554,Q6GRK0,0,1,0
2554,Q8IWT1,0,1,1
2554,Q9C007,0,1,0
2554,Q9NY37,0,1,0
2554,Q9NY46,0,1,0
2554,Q9NY72,0,1,1
2554,Q9UHC3,0,1,0
2554,Q9Y5Y9,0,1,0
2585,A8KAG8,0,1,0
2585,P07550,0,1,1
2585,P08588,0,1,1
2585,P08913,0,1,1
2585,P13945,0,1,0
2585,P18089,0,1,1
2585,P25100,0,1,0
2585,P35348,0,1,0
2585,P35368,0,1,0
2585,X5DQM5,0,1,0
259331,G4XH65,0,1,0
259331,P03372,0,1,1
259331,Q7LCB3,0,1,0
259331,Q92731,0,1,1
2662,O14684,1,0,0
2662,O15530,1,0,0
2662,O43570,1,0,0
2662,P00403,1,0,0
2662,P00915,1,0,0
2662,P00918,1,0,0
2662,P07451,1,0,0
2662,P09917,1,0,0
2662,P11712,1,1,1
2662,P22748,1,0,0
2662,P23219,1,1,1
2662,P23280,1,0,0
2662,P34913,1,0,0
2662,P35354,1,1,1
2662,P43166,1,0,0
2662,Q13547,1,0,0
2662,Q16539,1,0,0
2662,Q16790,1,0,0
2662,Q8N1Q1,1,0,0
2662,Q8NER1,1,0,0
2662,Q9UBN7,1,0,0
2662,Q9ULX7,1,0,0
26757,P00734,0,1,1
26758,P21397,0,1,1
26758,P27338,0,1,1
26758,Q49A63,0,1,0
26758,Q53YE7,0,1,0
27072,O15554,0,1,1
27072,P13569,0,1,1
27072,P21817,0,1,1
27072,Q15413,0,1,1
27072,Q92736,0,1,1
2720,A0A0S2Z3D0,0,1,0
2720,A8K3J4,0,1,0
2720,B4DUH8,0,1,0
2720,O43570,0,1,1
2720,P00915,0,1,1
2720,P00918,0,1,1
2720,P07451,0,1,1
2720,P22748,0,1,1
2720,P23280,0,1,1
2720,P35218,0,1,0
2720,P35219,0,1,1
2720,P43166,0,1,1
2720,Q12791,0,1,1
2720,Q16790,0,1,1
2720,Q8N1Q1,0,1,1
2720,Q9ULX7,0,1,1
2720,Q9Y2D0,0,1,0
2720,V9HW21,0,1,0
2720,V9HWA3,0,1,0
2720,V9HWE3,0,1,0
2723754,P22303,0,1,0
2723885,P22001,0,1,0
2723885,Q92953,0,1,0
2724385,P05023,0,1,1
2726,A8K8E4,0,1,0
2726,P00734,0,1,1
2726,P08913,0,1,1
2726,P14416,0,1,1
2726,P18089,0,1,1
2726,P21397,0,1,1
2726,P21728,0,1,1
2726,P21918,0,1,0
2726,P27338,0,1,1
2726,P28223,0,1,1
2726,P35462,0,1,1
2726,P58215,0,1,0
2726,Q49A63,0,1,0
2726,Q53YE7,0,1,0
2726,Q96JB6,0,1,0
2726,Q9Y4K0,0,1,1
2726,X5D2G4,0,1,0
2733,A0N0X8,0,1,0
2733,P04798,0,1,1
2733,P05177,0,1,1
2733,P05181,0,1,1
2733,P20853,0,1,0
2733,Q12791,0,1,1
2735102,B4DK78,0,1,0
2735102,P02708,0,1,0
2735102,P30532,0,1,0
2735102,P32297,0,1,0
2735102,P36544,0,1,0
2735102,P43681,0,1,0
2735102,Q15822,0,1,0
2735102,Q15825,0,1,0
2735102,Q53SH4,0,1,0
2735102,Q59FV0,0,1,0
2735102,Q6EWN4,0,1,0
2735102,Q9GZZ6,0,1,0
2735102,Q9UGM1,0,1,0
2735102,Q9UK17,0,1,0
27522,P24530,0,1,1
27522,P25101,0,1,0
2756,P25021,0,1,1
2764,P11388,0,1,1
2764,Q02880,0,1,1
27661,A0A140VJE6,0,1,0
27661,P16066,0,1,0
2769,A0A2D3FAF9,0,1,0
2769,A4D1Q0,0,1,0
2769,C1ID52,0,1,0
2769,P08172,0,1,1
2769,P08684,0,1,1
2769,P10635,0,1,1
2769,P11229,0,1,1
2769,Q12809,0,1,1
2769,Q13639,0,1,1
2769,Q15BH2,0,1,0
2769,Q53XZ3,0,1,0
2769,Q5Y7H2,0,1,0
2769,Q6GRK0,0,1,0
2769,Q6SL56,0,1,0
2769,Q86SJ1,0,1,0
2789,O95279,0,1,0
2789,P35498,0,1,0
2789,P35499,0,1,0
2789,Q14524,0,1,0
2789,Q15858,0,1,0
2789,Q6B4S4,0,1,0
2789,Q99250,0,1,0
2789,Q9C007,0,1,0
2789,Q9NY46,0,1,0
2789,Q9UQD0,0,1,0
2789,Q9Y5Y9,0,1,0
2796,F1D8S4,0,1,0
2796,O75844,0,1,1
2796,P06858,0,1,1
2796,Q07869,0,1,1
2803,P08913,0,1,1
2803,P18089,0,1,1
2803,P18825,0,1,1
2803,P25100,0,1,0
2803,P35348,0,1,0
2803,P35368,0,1,0
2803,Q4W594,0,1,0
28620,P30518,0,1,1
28620,P37288,0,1,1
28620,X5D2B0,0,1,0
289,O43570,1,0,0
289,P00915,1,0,0
289,P00918,1,0,0
289,P07451,1,0,0
289,P22748,1,0,0
289,P23280,1,0,0
289,P43166,1,0,0
289,Q00987,1,0,0
289,Q16769,1,0,0
289,Q16790,1,0,0
289,Q9ULX7,1,0,0
2910,A8K177,0,1,0
2910,P14867,0,1,1
2973,P20309,0,1,1
3001055,P25021,0,1,1
3016,A8K177,0,1,0
3016,A8K496,0,1,0
3016,O14764,0,1,1
3016,P00709,0,1,1
3016,P08684,0,1,1
3016,P14867,0,1,1
3016,P18505,0,1,0
3016,P18507,0,1,1
3016,P23415,0,1,1
3016,P23416,0,1,1
3016,P24046,0,1,0
3016,P28472,0,1,1
3016,P28476,0,1,0
3016,P31644,0,1,1
3016,P33261,0,1,1
3016,P34903,0,1,0
3016,P47869,0,1,0
3016,P47870,0,1,1
3016,P48167,0,1,1
3016,P48169,0,1,1
3016,P78334,0,1,0
3016,Q15067,0,1,0
3016,Q16445,0,1,0
3016,Q6GRK0,0,1,0
3016,Q99928,0,1,0
3016,Q9UN88,0,1,0
3016,X5D7F5,0,1,0
3016,X5DNL6,0,1,0
3019,A0A5J6E2W8,0,1,0
3019,A2RUL8,0,1,0
3019,A8K432,0,1,0
3019,B2RDS2,0,1,0
3019,B3KQH8,0,1,0
3019,B4DKC0,0,1,0
3019,C7S316,0,1,0
3019,O00180,0,1,1
3019,O15554,0,1,1
3019,O43525,0,1,1
3019,O43526,0,1,1
3019,O60928,0,1,0
3019,O95259,0,1,1
3019,O95279,0,1,0
3019,P00915,0,1,1
3019,P00918,0,1,1
3019,P15382,0,1,1
3019,P16389,0,1,0
3019,P17658,0,1,0
3019,P22001,0,1,1
3019,P22459,0,1,0
3019,P22460,0,1,0
3019,P22748,0,1,1
3019,P42261,0,1,1
3019,P42262,0,1,1
3019,P42263,0,1,0
3019,P48048,0,1,0
3019,P48050,0,1,1
3019,P48051,0,1,0
3019,P48058,0,1,0
3019,P48544,0,1,0
3019,P48547,0,1,1
3019,P48549,0,1,0
3019,P51787,0,1,1
3019,P56696,0,1,1
3019,P57789,0,1,1
3019,P63252,0,1,1
3019,P78508,0,1,0
3019,Q03721,0,1,1
3019,Q09428,0,1,0
3019,Q09470,0,1,0
3019,Q12791,0,1,1
3019,Q12809,0,1,1
3019,Q13303,0,1,1
3019,Q14003,0,1,0
3019,Q14500,0,1,0
3019,Q14721,0,1,1
3019,Q14722,0,1,0
3019,Q15842,0,1,0
3019,Q15BH2,0,1,0
3019,Q16322,0,1,0
3019,Q16558,0,1,0
3019,Q17R51,0,1,0
3019,Q1WWK6,0,1,0
3019,Q2YDA1,0,1,0
3019,Q32MC1,0,1,0
3019,Q547S7,0,1,0
3019,Q59GL5,0,1,0
3019,Q6FHJ6,0,1,0
3019,Q6IAE6,0,1,0
3019,Q6PIU1,0,1,0
3019,Q86W47,0,1,1
3019,Q86Y85,0,1,0
3019,Q8NCM2,0,1,0
3019,Q8TDN1,0,1,0
3019,Q8TDN2,0,1,0
3019,Q8WWG9,0,1,0
3019,Q92806,0,1,1
3019,Q92952,0,1,0
3019,Q92953,0,1,0
3019,Q96AI9,0,1,0
3019,Q96KK3,0,1,0
3019,Q96PR1,0,1,0
3019,Q96RP8,0,1,0
3019,Q96T54,0,1,0
3019,Q96T55,0,1,0
3019,Q99712,0,1,0
3019,Q9BQ31,0,1,0
3019,Q9H252,0,1,0
3019,Q9H2S1,0,1,1
3019,Q9H3M0,0,1,0
3019,Q9H427,0,1,0
3019,Q9HB14,0,1,0
3019,Q9NPA1,0,1,0
3019,Q9NPC2,0,1,1
3019,Q9NPI9,0,1,0
3019,Q9NR82,0,1,1
3019,Q9NS40,0,1,0
3019,Q9NSA2,0,1,0
3019,Q9NYG8,0,1,1
3019,Q9NZV8,0,1,1
3019,Q9P1Z3,0,1,0
3019,Q9UGI6,0,1,0
3019,Q9UIX4,0,1,0
3019,Q9UJ90,0,1,0
3019,Q9UJ96,0,1,0
3019,Q9UK17,0,1,1
3019,Q9ULS6,0,1,0
3019,Q9Y257,0,1,0
3019,Q9Y6H6,0,1,1
3019,Q9Y6J6,0,1,1
3019,V9HW21,0,1,0
3019,V9HWE3,0,1,0
3025,P00734,0,1,1
3025,P06276,0,1,1
3025,Q14524,0,1,0
3025,Q9Y5Y9,0,1,0
3032285,A8K177,0,1,0
3032285,P14867,0,1,1
3033053,G8XRH5,0,1,0
3033053,P35372,0,1,1
3033053,P41145,0,1,1
3033332,P25021,0,1,1
3033637,P25021,0,1,1
3033690,B4DKH4,0,1,0
3033690,P12821,0,1,0
3033702,B4DKH4,0,1,0
3033702,P12821,0,1,1
3033824,A8KAG8,0,1,0
3033824,P07550,0,1,1
3033824,P08588,0,1,1
3033824,P13945,0,1,0
3033824,X5DQM5,0,1,0
3034010,A0AAG2UV77,0,1,0
3034010,A6H8L5,0,1,0
3034010,B4DSX9,0,1,0
3034010,O75612,0,1,0
3034010,P07098,0,1,0
3034010,P11150,0,1,0
3034010,P16233,0,1,0
3034010,P19835,0,1,0
3034010,P38571,0,1,0
3034010,P54315,0,1,0
3034010,P54317,0,1,0
3034010,Q86SR3,0,1,0
3034010,Q9NST1,0,1,0
3034010,Q9Y5X9,0,1,0
3035241,A0A2D3FAF9,0,1,0
3035241,Q13639,0,1,0
3037122,O60840,0,1,0
3037122,P16389,0,1,0
3037122,P22001,0,1,0
3037122,P22460,0,1,0
3037122,P48547,0,1,0
3037122,Q09470,0,1,0
3037122,Q13698,0,1,0
3037122,Q13936,0,1,0
3038,A0A0S2Z3D0,0,1,0
3038,A8K3J4,0,1,0
3038,B4DUH8,0,1,0
3038,O43570,0,1,1
3038,P00915,0,1,1
3038,P00918,0,1,1
3038,P07451,0,1,1
3038,P22748,0,1,1
3038,P23280,0,1,1
3038,P35218,0,1,0
3038,P35219,0,1,1
3038,P43166,0,1,1
3038,Q16790,0,1,1
3038,Q8N1Q1,0,1,1
3038,Q9ULX7,0,1,1
3038,Q9Y2D0,0,1,0
3038,V9HW21,0,1,0
3038,V9HWA3,0,1,0
3038,V9HWE3,0,1,0
3038222,P07550,0,1,1
3038222,P08588,0,1,1
3038222,X5DQM5,0,1,0
3052775,P21397,0,1,1
3052775,P27338,0,1,1
3052775,Q49A63,0,1,0
3052775,Q53YE7,0,1,0
3055,A4D1Q0,0,1,0
3055,P08172,0,1,1
3055,P11229,0,1,1
3055,P20309,0,1,1
3055,Q53XZ3,0,1,0
3055,Q6SL56,0,1,0
3055,Q86SJ1,0,1,0
3058754,A0A0S2Z3R3,0,1,0
3058754,A0A384MTR2,0,1,0
3058754,A0A384NPQ2,0,1,0
3058754,A0N0X8,0,1,0
3058754,A8K415,0,1,0
3058754,A8K9G9,0,1,0
3058754,C1ID52,0,1,0
3058754,O15528,0,1,0
3058754,O95992,0,1,0
3058754,P04798,0,1,1
3058754,P05093,0,1,1
3058754,P05108,0,1,1
3058754,P05177,0,1,1
3058754,P05181,0,1,1
3058754,P08574,0,1,1
3058754,P08684,0,1,1
3058754,P08686,0,1,1
3058754,P10632,0,1,1
3058754,P10635,0,1,1
3058754,P11509,0,1,1
3058754,P11511,0,1,1
3058754,P11678,0,1,0
3058754,P11712,0,1,1
3058754,P13584,0,1,0
3058754,P15538,0,1,1
3058754,P19099,0,1,1
3058754,P20813,0,1,1
3058754,P20815,0,1,1
3058754,P20853,0,1,0
3058754,P22079,0,1,0
3058754,P22680,0,1,1
3058754,P22830,0,1,1
3058754,P23921,0,1,1
3058754,P24462,0,1,1
3058754,P24903,0,1,0
3058754,P30044,0,1,1
3058754,P30048,0,1,1
3058754,P31350,0,1,1
3058754,P33260,0,1,1
3058754,P33261,0,1,1
3058754,P48736,0,1,1
3058754,P49895,0,1,0
3058754,P51589,0,1,0
3058754,P55073,0,1,0
3058754,P78329,0,1,0
3058754,Q02318,0,1,0
3058754,Q06830,0,1,1
3058754,Q08477,0,1,0
3058754,Q08AG9,0,1,0
3058754,Q13162,0,1,1
3058754,Q16647,0,1,1
3058754,Q16678,0,1,1
3058754,Q16696,0,1,1
3058754,Q16850,0,1,1
3058754,Q1HB44,0,1,0
3058754,Q53TK1,0,1,0
3058754,Q5TCH4,0,1,0
3058754,Q5Y7H2,0,1,0
3058754,Q6GRK0,0,1,0
3058754,Q7KZA3,0,1,0
3058754,Q7LG56,0,1,1
3058754,Q7Z348,0,1,0
3058754,Q86TU3,0,1,0
3058754,Q86W10,0,1,0
3058754,Q8IYG4,0,1,0
3058754,Q8N118,0,1,0
3058754,Q8TCA4,0,1,0
3058754,Q8TDD0,0,1,0
3058754,Q92813,0,1,0
3058754,Q96SQ9,0,1,0
3058754,Q9HB55,0,1,0
3058754,Q9UNU6,0,1,1
3058754,Q9Y6A2,0,1,1
3058754,V9HW63,0,1,0
3059,P23219,0,1,1
3059,P35354,0,1,1
30751,P09884,0,1,0
30751,P23921,0,1,1
3086651,P00797,0,1,1
3100,C1ID52,0,1,0
3100,P10635,0,1,1
3100,P35367,0,1,1
3100,Q5Y7H2,0,1,0
3100,Q9H3N8,0,1,0
3100,Q9Y5N1,0,1,1
3105,P08913,0,1,1
311,A0A024R4K3,0,1,0
311,A0A0S2Z381,0,1,0
311,B3KTM1,0,1,0
311,I4AY87,0,1,0
311,O75390,0,1,1
311,O76074,0,1,1
311,P00813,0,1,1
311,P14174,0,1,1
311,P15086,0,1,1
311,P15121,0,1,1
311,P40926,0,1,1
311,Q93088,0,1,1
311,Q99798,0,1,0
311,Q9BZX2,0,1,1
311,Q9Y663,0,1,1
311,V9HWA4,0,1,0
31100,P14416,0,1,1
31101,P14416,0,1,1
3114,A0A8I5KPF5,0,1,0
3114,A5X2V1,0,1,0
3114,B0YJ93,0,1,0
3114,B2R812,0,1,0
3114,P35499,0,1,0
3114,P37088,0,1,1
3114,P51168,0,1,1
3114,P51170,0,1,1
3114,P51172,0,1,0
3114,Q01118,0,1,0
3114,Q07699,0,1,1
3114,Q14524,0,1,0
3114,Q8IWT1,0,1,1
3114,Q9C007,0,1,0
3114,Q9NY37,0,1,0
3114,Q9NY46,0,1,0
3114,Q9NY72,0,1,1
3114,Q9UHC3,0,1,0
3114,Q9Y5Y9,0,1,0
3117,A0A384MTJ7,0,1,0
3117,A0A384NPN7,0,1,0
3117,P00352,0,1,1
3117,P05091,0,1,1
3117,P05181,0,1,1
3117,P09172,0,1,1
3117,P30837,0,1,1
3117,P30838,0,1,1
3117,P49189,0,1,1
3117,P49419,0,1,1
3117,P51648,0,1,1
3117,Q12797,0,1,1
3117,Q6PKA6,0,1,0
3117,V9HW83,0,1,0
31423,P04798,1,0,0
31423,P05177,1,0,0
31423,Q10471,1,0,0
31423,Q16678,1,0,0
31477,A8KAG8,0,1,0
31477,P07550,0,1,1
31477,P08588,0,1,1
31477,P13945,0,1,0
31477,X5DQM5,0,1,0
3151,P14416,0,1,1
31640,A8K177,0,1,0
31640,P14867,0,1,1
31703,P11388,0,1,1
31703,Q02880,0,1,1
3182,A0A140VJR0,0,1,0
3182,A7E2E5,0,1,0
3182,B3KN77,0,1,0
3182,F6R4I1,0,1,0
3182,O00408,0,1,1
3182,O43849,0,1,0
3182,O43924,0,1,1
3182,O60658,0,1,1
3182,O95263,0,1,0
3182,P18545,0,1,1
3182,P27815,0,1,1
3182,P54750,0,1,0
3182,Q07343,0,1,1
3182,Q08493,0,1,1
3182,Q08499,0,1,1
3182,Q13370,0,1,1
3182,Q13956,0,1,0
3182,Q14123,0,1,0
3182,Q32MM7,0,1,0
3182,Q6IB24,0,1,0
3182,Q8IW54,0,1,0
3182,Q9NP56,0,1,0
3182,Q9Y233,0,1,1
3182,X5DNX5,0,1,0
3226,A8K177,0,1,0
3226,P05181,0,1,1
3226,P14867,0,1,1
3226,P23415,0,1,1
3226,P30049,0,1,0
3226,P42261,0,1,1
3226,P98194,0,1,0
3226,Q09470,0,1,0
3226,Q59GL5,0,1,0
3284,P00915,0,1,1
3284,P00918,0,1,1
3284,V9HW21,0,1,0
3284,V9HWE3,0,1,0
3291,B3KQH9,0,1,0
3291,O43497,0,1,1
3291,O95180,0,1,0
3291,Q9P0X4,0,1,1
3292,Q14524,0,1,0
3295,P00915,0,1,1
3295,V9HWE3,0,1,0
33032,E9KL48,0,1,0
33032,P00367,0,1,1
33032,Q13085,0,1,0
3308,P23219,0,1,1
3308,P35354,0,1,1
3324,A0A024R2M6,0,1,0
3324,P09110,0,1,1
3331,P23415,0,1,1
3331,P23416,0,1,1
3331,P33261,0,1,1
3331,P48167,0,1,1
3331,Q8TCU5,0,1,0
3333,O00555,0,1,1
3333,O60840,0,1,0
3333,Q01668,0,1,1
3333,Q13698,0,1,1
3333,Q13936,0,1,0
3333,Q59GD8,0,1,0
3339,F1D8S4,0,1,0
3339,Q07869,0,1,1
3342,P23219,0,1,1
3342,P35354,0,1,1
33572,P07550,0,1,1
33572,X5DQM5,0,1,0
33630,B3KQH9,0,1,0
33630,O43497,0,1,0
33630,O95180,0,1,0
33630,Q9P0X4,0,1,0
3365,P11712,0,1,1
3365,P33261,0,1,1
3373,A8K177,0,1,0
3373,P14867,0,1,1
338,A0A140VK27,0,1,0
338,O14920,0,1,1
338,O15296,0,1,1
338,O43570,1,0,0
338,O75342,0,1,0
338,O95342,1,0,0
338,P00915,1,0,0
338,P00918,1,0,0
338,P02768,1,0,0
338,P05067,1,0,0
338,P05164,0,1,1
338,P07451,1,0,0
338,P08254,1,0,0
338,P09429,1,0,0
338,P09917,0,1,1
338,P09960,0,1,1
338,P11678,0,1,0
338,P15121,1,0,0
338,P16050,0,1,0
338,P18031,1,0,0
338,P18054,0,1,1
338,P22079,0,1,0
338,P22303,1,0,0
338,P22748,1,0,0
338,P23219,1,1,1
338,P23280,1,0,0
338,P32929,1,0,0
338,P35354,1,0,0
338,P43166,1,0,0
338,Q16790,1,0,0
338,Q8WVY7,1,0,0
338,Q9ULX7,1,0,0
3385,A0A0S2Z634,0,1,0
3385,A0A384MDV9,0,1,0
3385,A8K5J1,0,1,0
3385,B4DND0,0,1,0
3385,O00142,0,1,0
3385,O95045,0,1,1
3385,P04183,0,1,1
3385,P04818,0,1,1
3385,P11172,0,1,1
3385,Q12882,0,1,0
3385,Q16831,0,1,1
3385,Q53Y97,0,1,0
