category,kegg_drug,pubchem_cid,kegg_target,chosen_uniprot,chosen_affinity,rank_1_based,total_ranked_uniprots,rank_percentile,higher_ranked_targets,higher_ranked_yamanishi_known_positives,higher_ranked_bindingdb_known_positives,higher_ranked_apparent_false_positives,higher_ranked_apparent_fp_fraction,higher_ranked_unsupported_by_yamanishi_or_bindingdb,higher_ranked_unsupported_fraction
enzyme,D02368,60750,hsa:1633,P27707,-6.2077,2903,7249,0.4004690302110636,2902,2,0,2900,0.9993108201240524,2900,0.9993108201240524
enzyme,D02368,60750,hsa:51727,P30085,-5.3903,5373,7249,0.7412056835425576,5372,3,0,5369,0.9994415487714073,5369,0.9994415487714073
enzyme,D02368,60750,hsa:6240,P23921,-7.1059,734,7249,0.10125534556490551,733,0,0,733,1.0,733,1.0
enzyme,D02368,60750,hsa:7298,P04818,-6.4218,2257,7249,0.31135329010898055,2256,1,0,2255,0.9995567375886525,2255,0.9995567375886525
enzyme,D02375,1549008,hsa:6713,Q14534,-9.2305,174,7581,0.02295211713494262,173,0,0,173,1.0,173,1.0
enzyme,D02418,657348,hsa:43,P22303,-10.2393,266,7049,0.03773584905660377,265,0,0,265,1.0,265,1.0
enzyme,D02441,3295,hsa:759,P00915,-6.8774,685,7412,0.09241770102536427,684,0,0,684,1.0,684,1.0
enzyme,D02451,59694,hsa:1543,P04798,-7.3098,1532,7541,0.20315608009547806,1531,10,0,1521,0.9934683213585892,1521,0.9934683213585892
enzyme,D02451,59694,hsa:1544,P05177,-7.5064,1188,7541,0.1575387879591566,1187,7,0,1180,0.9941027801179444,1180,0.9941027801179444
enzyme,D02451,59694,hsa:1545,Q16678,-7.7039,864,7541,0.11457366397029571,863,5,0,858,0.9942062572421785,858,0.9942062572421785
enzyme,D02451,59694,hsa:1548,P11509,-7.8732,670,7541,0.0888476329399284,669,3,0,666,0.9955156950672646,666,0.9955156950672646
enzyme,D02451,59694,hsa:1551,P24462,-7.244,1682,7541,0.22304734120143216,1681,12,0,1669,0.9928613920285544,1669,0.9928613920285544
enzyme,D02451,59694,hsa:1553,Q16696,-8.0865,472,7541,0.06259116828006896,471,1,0,470,0.9978768577494692,470,0.9978768577494692
enzyme,D02451,59694,hsa:1555,P20813,-8.0966,467,7541,0.06192812624320382,466,0,0,466,1.0,466,1.0
enzyme,D02451,59694,hsa:1557,P33261,-7.9402,589,7541,0.07810635194271316,588,2,0,586,0.9965986394557823,586,0.9965986394557823
enzyme,D02451,59694,hsa:1558,P10632,-7.8269,735,7541,0.09746717941917518,734,4,0,730,0.9945504087193461,730,0.9945504087193461
enzyme,D02451,59694,hsa:1559,P11712,-7.1336,1917,7541,0.2542103169340936,1916,13,0,1903,0.9932150313152401,1903,0.9932150313152401
enzyme,D02451,59694,hsa:1562,P33260,-4.0323,7347,7541,0.9742739689696327,7346,15,0,7331,0.9979580724203648,7331,0.9979580724203648
enzyme,D02451,59694,hsa:1565,P10635,-7.4146,1331,7541,0.17650179021349954,1330,9,0,1321,0.9932330827067669,1321,0.9932330827067669
enzyme,D02451,59694,hsa:1571,P05181,-7.4953,1207,7541,0.16005834769924412,1206,8,0,1198,0.9933665008291874,1198,0.9933665008291874
enzyme,D02451,59694,hsa:1576,P08684,-7.1061,1985,7541,0.2632276886354595,1984,14,0,1970,0.9929435483870968,1970,0.9929435483870968
enzyme,D02451,59694,hsa:1577,P20815,-7.2986,1555,7541,0.20620607346505768,1554,11,0,1543,0.9929214929214929,1543,0.9929214929214929
enzyme,D02451,59694,hsa:1588,P11511,-7.5237,1161,7541,0.15395836096008486,1160,6,0,1154,0.9948275862068966,1154,0.9948275862068966
enzyme,D02487,9570076,hsa:1719,P00374,-7.5504,437,6811,0.06416091616502716,436,0,0,436,1.0,436,1.0
enzyme,D02556,467825,hsa:1595,Q16850,-8.4743,900,7292,0.12342292923752057,899,0,0,899,1.0,899,1.0
enzyme,D02558,6918078,hsa:43,P22303,-6.704,2609,7454,0.35001341561577676,2608,0,0,2608,1.0,2608,1.0
enzyme,D02559,34521,hsa:4128,P21397,-7.4115,449,7478,0.06004279219042525,448,1,0,447,0.9977678571428571,447,0.9977678571428571
enzyme,D02559,34521,hsa:4129,P27338,-8.2287,40,7478,0.005349023803155924,39,0,0,39,1.0,39,1.0
enzyme,D02560,44571,hsa:4128,P21397,-8.7793,42,7476,0.0056179775280898875,41,1,0,40,0.975609756097561,40,0.975609756097561
enzyme,D02560,44571,hsa:4129,P27338,-8.991,23,7476,0.0030765115034777956,22,0,0,22,1.0,22,1.0
enzyme,D02561,4235,hsa:4128,P21397,-8.9079,5,7411,0.0006746727836999055,4,1,0,3,0.75,3,0.75
enzyme,D02561,4235,hsa:4129,P27338,-8.9473,2,7411,0.00026986911347996224,1,0,0,1,1.0,1,1.0
enzyme,D02562,3052775,hsa:4128,P21397,-9.038,354,7409,0.0477797273586179,353,0,0,353,1.0,353,1.0
enzyme,D02562,3052775,hsa:4129,P27338,-8.9322,431,7409,0.05817249291402349,430,1,0,429,0.9976744186046511,429,0.9976744186046511
enzyme,D02563,60824,hsa:4128,P21397,-9.1257,10,7400,0.0013513513513513514,9,1,0,8,0.8888888888888888,8,0.8888888888888888
enzyme,D02563,60824,hsa:4129,P27338,-9.3747,3,7400,0.0004054054054054054,2,0,0,2,1.0,2,1.0
enzyme,D02564,9373,hsa:4128,P21397,-6.7362,198,7577,0.02613171439883859,197,1,0,196,0.9949238578680203,196,0.9949238578680203
enzyme,D02564,9373,hsa:4129,P27338,-6.7502,190,7577,0.02507588755444107,189,0,0,189,1.0,189,1.0
enzyme,D02566,4011,hsa:50484,Q7LG56,-7.205,2703,7581,0.3565492679066086,2702,0,0,2702,1.0,2702,1.0
enzyme,D02579,3748,hsa:4128,P21397,-6.9909,121,7417,0.016313873533773764,120,1,0,119,0.9916666666666667,119,0.9916666666666667
enzyme,D02579,3748,hsa:4129,P27338,-7.1206,66,7417,0.008898476472967508,65,0,0,65,1.0,65,1.0
enzyme,D02580,3759,hsa:4128,P21397,-9.2234,32,7410,0.004318488529014845,31,1,0,30,0.967741935483871,30,0.967741935483871
enzyme,D02580,3759,hsa:4129,P27338,-9.2767,26,7410,0.0035087719298245615,25,0,0,25,1.0,25,1.0
enzyme,D02581,52542,hsa:4128,P21397,-9.6791,70,7471,0.009369562307589346,69,1,0,68,0.9855072463768116,68,0.9855072463768116
enzyme,D02581,52542,hsa:4129,P27338,-10.5043,5,7471,0.0006692544505420961,4,0,0,4,1.0,4,1.0
enzyme,D02655,37274,hsa:10846,Q9Y233,-7.0941,2091,7032,0.29735494880546076,2090,9,0,2081,0.9956937799043062,2081,0.9956937799043062
enzyme,D02655,37274,hsa:5140,Q13370,-7.682,1011,7032,0.14377133105802048,1010,5,0,1005,0.995049504950495,1005,0.995049504950495
enzyme,D02655,37274,hsa:5141,P27815,-8.2581,333,7032,0.04735494880546075,332,0,0,332,1.0,332,1.0
enzyme,D02655,37274,hsa:5142,Q07343,-8.2326,355,7032,0.050483503981797496,354,1,0,353,0.9971751412429378,353,0.9971751412429378
enzyme,D02655,37274,hsa:5143,Q08493,-7.188,1887,7032,0.26834470989761094,1886,7,0,1879,0.996288441145281,1879,0.996288441145281
enzyme,D02655,37274,hsa:5144,Q08499,-8.0011,563,7032,0.08006257110352674,562,2,0,560,0.99644128113879,560,0.99644128113879
enzyme,D02655,37274,hsa:5147,O43924,-7.1788,1914,7032,0.2721843003412969,1913,8,0,1905,0.9958180867746994,1905,0.9958180867746994
enzyme,D02655,37274,hsa:5148,P18545,-4.472,6737,7032,0.9580489192263937,6736,10,0,6726,0.9985154394299287,6726,0.9985154394299287
enzyme,D02655,37274,hsa:5150,Q13946,-7.7048,973,7032,0.1383674630261661,972,4,0,968,0.9958847736625515,968,0.9958847736625515
enzyme,D02655,37274,hsa:5152,O76083,-7.4206,1432,7032,0.2036405005688282,1431,6,0,1425,0.9958071278825996,1425,0.9958071278825996
enzyme,D02655,37274,hsa:8654,O76074,-7.928,637,7032,0.0905858930602958,636,3,0,633,0.9952830188679245,633,0.9952830188679245
enzyme,D02671,4078,hsa:1565,P10635,-8.2217,849,7466,0.11371551031342084,848,0,0,848,1.0,848,1.0
enzyme,D02709,119607,hsa:5742,P23219,-7.885,1466,7403,0.1980278265568013,1465,1,0,1464,0.9993174061433447,1464,0.9993174061433447
enzyme,D02709,119607,hsa:5743,P35354,-8.2573,943,7403,0.12738079157098472,942,0,0,942,1.0,942,1.0
enzyme,D02729,129791,hsa:43,P22303,-8.1198,276,7460,0.036997319034852545,275,0,0,275,1.0,275,1.0
enzyme,D02729,129791,hsa:590,P06276,-7.5603,826,7460,0.11072386058981233,825,1,0,824,0.9987878787878788,824,0.9987878787878788
enzyme,D02769,6083,hsa:132,P55263,-8.1427,515,7304,0.07050930996714129,514,2,0,512,0.9961089494163424,512,0.9961089494163424
enzyme,D02769,6083,hsa:353,P07741,-7.1308,2157,7304,0.29531763417305584,2156,4,0,2152,0.9981447124304267,2152,0.9981447124304267
enzyme,D02769,6083,hsa:5562,Q13131,-6.9437,2598,7304,0.35569550930996713,2597,5,0,2592,0.9980747015787447,2592,0.9980747015787447
enzyme,D02769,6083,hsa:5834,P11216,-8.0864,569,7304,0.07790251916757941,568,3,0,565,0.9947183098591549,565,0.9947183098591549
enzyme,D02769,6083,hsa:5836,P06737,-8.7988,132,7304,0.018072289156626505,131,0,0,131,1.0,131,1.0
enzyme,D02769,6083,hsa:5837,P11217,-8.6413,174,7304,0.023822562979189485,173,1,0,172,0.9942196531791907,172,0.9942196531791907
enzyme,D02769,6083,hsa:84532,Q9NUB1,-3.72,7205,7304,0.9864457831325302,7204,6,0,7198,0.9991671293725708,7198,0.9991671293725708
enzyme,D02835,23683779,hsa:231,P15121,-1.3513,1628,7623,0.21356421356421357,1627,0,0,1627,1.0,1627,1.0
enzyme,D03012,166558,hsa:6646,P35610,-8.9529,245,7448,0.03289473684210526,244,1,1,243,0.9959016393442623,243,0.9959016393442623
enzyme,D03012,166558,hsa:8435,O75908,-10.5743,5,7448,0.0006713211600429646,4,0,0,4,1.0,4,1.0
enzyme,D03034,2266,hsa:6716,P31213,-5.524,1427,7544,0.18915694591728527,1426,0,0,1426,1.0,1426,1.0
enzyme,D03034,2266,hsa:7299,P14679,-2.639,7463,7544,0.9892629904559915,7462,1,0,7461,0.9998659876708658,7461,0.9998659876708658
enzyme,D03077,5463984,hsa:1636,P12821,-7.5491,2434,7383,0.3296762833536503,2433,0,0,2433,1.0,2433,1.0
enzyme,D03208,5493444,hsa:5972,P00797,-7.4931,1043,7331,0.1422725412631292,1042,0,0,1042,1.0,1042,1.0
enzyme,D03217,6450551,hsa:10846,Q9Y233,-9.2417,928,7386,0.1256431085838072,927,7,0,920,0.9924487594390508,920,0.9924487594390508
enzyme,D03217,6450551,hsa:5138,O00408,-8.1037,2977,7386,0.40305984294611424,2976,11,0,2965,0.9963037634408602,2965,0.9963037634408602
enzyme,D03217,6450551,hsa:5140,Q13370,-9.4736,674,7386,0.09125372326022205,673,4,0,669,0.9940564635958395,669,0.9940564635958395
enzyme,D03217,6450551,hsa:5141,P27815,-9.5431,609,7386,0.08245329000812347,608,3,0,605,0.9950657894736842,605,0.9950657894736842
enzyme,D03217,6450551,hsa:5142,Q07343,-10.827,56,7386,0.007581911724884917,55,0,0,55,1.0,55,1.0
enzyme,D03217,6450551,hsa:5143,Q08493,-8.8597,1473,7386,0.19943135662063363,1472,9,0,1463,0.9938858695652174,1463,0.9938858695652174
enzyme,D03217,6450551,hsa:5144,Q08499,-10.4819,114,7386,0.015434606011372868,113,1,0,112,0.9911504424778761,112,0.9911504424778761
enzyme,D03217,6450551,hsa:5147,O43924,-9.3178,808,7386,0.10939615488762523,807,6,0,801,0.9925650557620818,801,0.9925650557620818
enzyme,D03217,6450551,hsa:5148,P18545,-5.5625,7088,7386,0.9596533983211482,7087,12,0,7075,0.9983067588542401,7075,0.9983067588542401
enzyme,D03217,6450551,hsa:5150,Q13946,-8.6856,1755,7386,0.23761169780666125,1754,10,0,1744,0.9942987457240593,1744,0.9942987457240593
enzyme,D03217,6450551,hsa:5151,O60658,-9.7491,474,7386,0.06417546709991877,473,2,0,471,0.9957716701902748,471,0.9957716701902748
enzyme,D03217,6450551,hsa:5152,O76083,-9.401,736,7386,0.09964798266991606,735,5,0,730,0.9931972789115646,730,0.9931972789115646
enzyme,D03217,6450551,hsa:8654,O76074,-9.1006,1111,7386,0.1504197129704847,1110,8,0,1102,0.9927927927927928,1102,0.9927927927927928
enzyme,D03218,5328940,hsa:10461,Q12866,-7.7378,1912,7271,0.2629624535827259,1911,21,0,1890,0.989010989010989,1890,0.989010989010989
enzyme,D03218,5328940,hsa:1436,P07333,-8.6509,643,7271,0.08843350295695228,642,5,0,637,0.9922118380062306,637,0.9922118380062306
enzyme,D03218,5328940,hsa:1956,P00533,-6.0049,6016,7271,0.8273965066703342,6015,42,0,5973,0.9930174563591022,5973,0.9930174563591022
enzyme,D03218,5328940,hsa:2041,P21709,-5.6838,6465,7271,0.8891486728097924,6464,43,0,6421,0.9933477722772277,6421,0.9933477722772277
enzyme,D03218,5328940,hsa:2042,P29320,-8.3721,943,7271,0.12969330215926284,942,9,0,933,0.9904458598726115,933,0.9904458598726115
enzyme,D03218,5328940,hsa:2043,P54764,-6.9709,3663,7271,0.5037821482602118,3662,30,0,3632,0.991807755324959,3632,0.991807755324959
enzyme,D03218,5328940,hsa:2044,P54756,-7.705,1981,7271,0.27245220739925735,1980,23,0,1957,0.9883838383838384,1957,0.9883838383838384
enzyme,D03218,5328940,hsa:2045,Q15375,-8.1389,1225,7271,0.16847751340943473,1224,15,0,1209,0.9877450980392157,1209,0.9877450980392157
enzyme,D03218,5328940,hsa:2046,P29322,-6.8928,3877,7271,0.53321413835786,3876,33,0,3843,0.9914860681114551,3843,0.9914860681114551
enzyme,D03218,5328940,hsa:2047,P54762,-8.2424,1092,7271,0.1501856690964104,1091,12,0,1079,0.9890009165902841,1079,0.9890009165902841
enzyme,D03218,5328940,hsa:2048,P29323,-8.2519,1082,7271,0.14881034245633337,1081,11,0,1070,0.9898242368177613,1070,0.9898242368177613
enzyme,D03218,5328940,hsa:2049,P54753,-9.2896,202,7271,0.02778159812955577,201,1,0,200,0.9950248756218906,200,0.9950248756218906
enzyme,D03218,5328940,hsa:2050,P54760,-7.956,1520,7271,0.20904964929170677,1519,16,0,1503,0.989466754443713,1503,0.989466754443713
enzyme,D03218,5328940,hsa:2064,P04626,-7.8503,1701,7271,0.2339430614771008,1700,17,0,1683,0.99,1683,0.99
enzyme,D03218,5328940,hsa:2065,P21860,-7.5126,2364,7271,0.3251272177142071,2363,25,0,2338,0.9894202285230639,2338,0.9894202285230639
enzyme,D03218,5328940,hsa:2066,Q15303,-7.1737,3163,7271,0.4350158162563609,3162,26,0,3136,0.9917773561037319,3136,0.9917773561037319
enzyme,D03218,5328940,hsa:2260,P11362,-8.1963,1139,7271,0.15664970430477237,1138,13,0,1125,0.9885764499121266,1125,0.9885764499121266
enzyme,D03218,5328940,hsa:2261,P22607,-7.8035,1782,7271,0.24508320726172467,1781,19,0,1762,0.9893318360471645,1762,0.9893318360471645
enzyme,D03218,5328940,hsa:2263,P21802,-8.7083,596,7271,0.08196946774859029,595,3,0,592,0.9949579831932773,592,0.9949579831932773
enzyme,D03218,5328940,hsa:2264,P22455,-8.1763,1164,7271,0.16008802090496493,1163,14,0,1149,0.9879621668099742,1149,0.9879621668099742
enzyme,D03218,5328940,hsa:2322,P36888,-6.9603,3693,7271,0.5079081281804428,3692,31,0,3661,0.9916034669555797,3661,0.9916034669555797
enzyme,D03218,5328940,hsa:2324,P35916,-6.7207,4347,7271,0.5978544904414799,4346,36,0,4310,0.9917165209387943,4310,0.9917165209387943
enzyme,D03218,5328940,hsa:238,Q9UM73,-6.7613,4251,7271,0.5846513546967405,4250,35,0,4215,0.991764705882353,4215,0.991764705882353
enzyme,D03218,5328940,hsa:3791,P35968,-7.7143,1966,7271,0.2703892174391418,1965,22,0,1943,0.9888040712468193,1943,0.9888040712468193
enzyme,D03218,5328940,hsa:3815,P10721,-8.5879,709,7271,0.09751065878146059,708,7,0,701,0.9901129943502824,701,0.9901129943502824
enzyme,D03218,5328940,hsa:4058,P29376,-6.8003,4135,7271,0.568697565671847,4134,34,0,4100,0.9917755200774069,4100,0.9917755200774069
enzyme,D03218,5328940,hsa:4233,P08581,-7.7492,1884,7271,0.25911153899051026,1883,20,0,1863,0.9893786510886883,1863,0.9893786510886883
enzyme,D03218,5328940,hsa:4486,Q04912,-7.1142,3326,7271,0.45743364048961627,3325,28,0,3297,0.991578947368421,3297,0.991578947368421
enzyme,D03218,5328940,hsa:4914,P04629,-6.4252,5133,7271,0.7059551643515335,5132,39,0,5093,0.9924006235385815,5093,0.9924006235385815
enzyme,D03218,5328940,hsa:4915,Q16620,-8.7764,519,7271,0.07137945261999724,518,2,0,516,0.9961389961389961,516,0.9961389961389961
enzyme,D03218,5328940,hsa:4916,Q16288,-8.7038,599,7271,0.0823820657406134,598,4,0,594,0.9933110367892977,594,0.9933110367892977
enzyme,D03218,5328940,hsa:4919,Q01973,-8.3076,1018,7271,0.14000825195984046,1017,10,0,1007,0.9901671583087512,1007,0.9901671583087512
enzyme,D03218,5328940,hsa:4920,Q01974,-6.6069,4658,7271,0.6406271489478751,4657,38,0,4619,0.9918402404981748,4619,0.9918402404981748
enzyme,D03218,5328940,hsa:4921,Q16832,-9.6511,96,7271,0.013203135744739376,95,0,0,95,1.0,95,1.0
enzyme,D03218,5328940,hsa:5156,P16234,-8.5125,777,7271,0.10686287993398431,776,8,0,768,0.9896907216494846,768,0.9896907216494846
enzyme,D03218,5328940,hsa:5159,P09619,-6.9116,3820,7271,0.525374776509421,3819,32,0,3787,0.9916208431526577,3787,0.9916208431526577
enzyme,D03218,5328940,hsa:558,P30530,-7.552,2281,7271,0.3137120066015679,2280,24,0,2256,0.9894736842105263,2256,0.9894736842105263
enzyme,D03218,5328940,hsa:5754,Q13308,-8.6424,652,7271,0.08967129693302159,651,6,0,645,0.9907834101382489,645,0.9907834101382489
enzyme,D03218,5328940,hsa:6098,P08922,-7.8117,1767,7271,0.24302021730160914,1766,18,0,1748,0.9898074745186863,1748,0.9898074745186863
enzyme,D03218,5328940,hsa:6259,P34925,-7.071,3434,7271,0.4722871682024481,3433,29,0,3404,0.9915525779201865,3404,0.9915525779201865
enzyme,D03218,5328940,hsa:7010,Q02763,-7.1666,3187,7271,0.4383166001925457,3186,27,0,3159,0.9915254237288136,3159,0.9915254237288136
enzyme,D03218,5328940,hsa:7075,P35590,-6.164,5735,7271,0.7887498280841699,5734,40,0,5694,0.9930240669689571,5694,0.9930240669689571
enzyme,D03218,5328940,hsa:7301,Q06418,-6.0263,5986,7271,0.8232705267501031,5985,41,0,5944,0.9931495405179616,5944,0.9931495405179616
enzyme,D03218,5328940,hsa:780,Q08345,-6.7151,4361,7271,0.5997799477375877,4360,37,0,4323,0.9915137614678899,4323,0.9915137614678899
enzyme,D03260,6431825,hsa:10846,Q9Y233,-11.6578,753,7260,0.10371900826446281,752,1,0,751,0.9986702127659575,751,0.9986702127659575
enzyme,D03260,6431825,hsa:5140,Q13370,-10.6368,1951,7260,0.268732782369146,1950,6,0,1944,0.9969230769230769,1944,0.9969230769230769
enzyme,D03260,6431825,hsa:5141,P27815,-11.4249,952,7260,0.13112947658402205,951,2,0,949,0.9978969505783386,949,0.9978969505783386
enzyme,D03260,6431825,hsa:5142,Q07343,-10.3278,2490,7260,0.34297520661157027,2489,7,0,2482,0.9971876255524307,2482,0.9971876255524307
enzyme,D03260,6431825,hsa:5143,Q08493,-9.9688,3213,7260,0.4425619834710744,3212,9,0,3203,0.9971980074719801,3203,0.9971980074719801
enzyme,D03260,6431825,hsa:5144,Q08499,-9.5432,4153,7260,0.572038567493113,4152,10,0,4142,0.9975915221579962,4142,0.9975915221579962
enzyme,D03260,6431825,hsa:5147,O43924,-11.2283,1159,7260,0.15964187327823692,1158,4,0,1154,0.9965457685664939,1154,0.9965457685664939
enzyme,D03260,6431825,hsa:5148,P18545,-5.8367,7092,7260,0.9768595041322314,7091,11,0,7080,0.9984487378366944,7080,0.9984487378366944
enzyme,D03260,6431825,hsa:5150,Q13946,-12.5448,260,7260,0.03581267217630854,259,0,0,259,1.0,259,1.0
enzyme,D03260,6431825,hsa:5151,O60658,-10.2717,2584,7260,0.3559228650137741,2583,8,0,2575,0.9969028261711188,2575,0.9969028261711188
enzyme,D03260,6431825,hsa:5152,O76083,-10.7046,1853,7260,0.25523415977961433,1852,5,0,1847,0.9973002159827213,1847,0.9973002159827213
enzyme,D03260,6431825,hsa:8654,O76074,-11.3252,1051,7260,0.1447658402203857,1050,3,0,1047,0.9971428571428571,1047,0.9971428571428571
enzyme,D03350,89594,hsa:10461,Q12866,-5.4921,2503,7544,0.3317868504772004,2502,20,0,2482,0.9920063948840927,2482,0.9920063948840927
enzyme,D03350,89594,hsa:1436,P07333,-6.4202,348,7544,0.04612937433722163,347,1,0,346,0.9971181556195965,346,0.9971181556195965
enzyme,D03350,89594,hsa:1956,P00533,-5.0015,4288,7544,0.5683987274655355,4287,38,0,4249,0.9911359925355726,4249,0.9911359925355726
enzyme,D03350,89594,hsa:1969,P29317,-4.7625,5146,7544,0.6821314952279958,5145,43,0,5102,0.991642371234208,5102,0.991642371234208
enzyme,D03350,89594,hsa:2041,P21709,-4.1805,6672,7544,0.8844114528101803,6671,48,0,6623,0.992804676959976,6623,0.992804676959976
enzyme,D03350,89594,hsa:2042,P29320,-4.9924,4331,7544,0.5740986214209968,4330,39,0,4291,0.9909930715935334,4291,0.9909930715935334
enzyme,D03350,89594,hsa:2043,P54764,-5.2801,3255,7544,0.4314687168610817,3254,24,0,3230,0.9926244622003688,3230,0.9926244622003688
enzyme,D03350,89594,hsa:2044,P54756,-4.9313,4572,7544,0.6060445387062566,4571,42,0,4529,0.9908116385911179,4529,0.9908116385911179
enzyme,D03350,89594,hsa:2045,Q15375,-5.1068,3883,7544,0.5147136797454931,3882,33,0,3849,0.991499227202473,3849,0.991499227202473
enzyme,D03350,89594,hsa:2046,P29322,-5.5047,2454,7544,0.3252916224814422,2453,19,0,2434,0.9922543823889115,2434,0.9922543823889115
enzyme,D03350,89594,hsa:2047,P54762,-6.0581,879,7544,0.11651643690349947,878,3,0,875,0.9965831435079726,875,0.9965831435079726
enzyme,D03350,89594,hsa:2048,P29323,-5.0696,4038,7544,0.5352598091198303,4037,35,0,4002,0.9913301956898687,4002,0.9913301956898687
enzyme,D03350,89594,hsa:2049,P54753,-5.6123,2104,7544,0.2788971367974549,2103,14,0,2089,0.9933428435568236,2089,0.9933428435568236
enzyme,D03350,89594,hsa:2050,P54760,-5.072,4023,7544,0.533271474019088,4022,34,0,3988,0.991546494281452,3988,0.991546494281452
enzyme,D03350,89594,hsa:2064,P04626,-5.3721,2942,7544,0.38997879109225875,2941,23,0,2918,0.9921795307718463,2918,0.9921795307718463
enzyme,D03350,89594,hsa:2065,P21860,-5.058,4075,7544,0.5401643690349947,4074,36,0,4038,0.9911634756995582,4038,0.9911634756995582
enzyme,D03350,89594,hsa:2066,Q15303,-4.9598,4457,7544,0.5908006362672322,4456,41,0,4415,0.9907989228007181,4415,0.9907989228007181
enzyme,D03350,89594,hsa:2260,P11362,-5.6916,1843,7544,0.2443001060445387,1842,10,0,1832,0.99457111834962,1832,0.99457111834962
enzyme,D03350,89594,hsa:2261,P22607,-5.6711,1912,7544,0.25344644750795337,1911,12,0,1899,0.9937205651491365,1899,0.9937205651491365
enzyme,D03350,89594,hsa:2263,P21802,-6.0222,959,7544,0.12712089077412514,958,5,0,953,0.9947807933194155,953,0.9947807933194155
enzyme,D03350,89594,hsa:2264,P22455,-5.9976,1016,7544,0.13467656415694593,1015,6,0,1009,0.994088669950739,1009,0.994088669950739
enzyme,D03350,89594,hsa:2322,P36888,-5.572,2244,7544,0.29745493107104987,2243,18,0,2225,0.9919750334373607,2225,0.9919750334373607
enzyme,D03350,89594,hsa:2324,P35916,-4.5291,5872,7544,0.7783669141039237,5871,44,0,5827,0.9925055356838699,5827,0.9925055356838699
enzyme,D03350,89594,hsa:238,Q9UM73,-5.1644,3667,7544,0.4860816542948038,3666,30,0,3636,0.9918166939443536,3636,0.9918166939443536
enzyme,D03350,89594,hsa:3480,P08069,-5.2464,3374,7544,0.44724284199363734,3373,28,0,3345,0.991698784464868,3345,0.991698784464868
enzyme,D03350,89594,hsa:3643,P06213,-5.2731,3277,7544,0.43438494167550373,3276,25,0,3251,0.9923687423687424,3251,0.9923687423687424
enzyme,D03350,89594,hsa:3645,P14616,-5.4666,2601,7544,0.34477730646871685,2600,21,0,2579,0.9919230769230769,2579,0.9919230769230769
enzyme,D03350,89594,hsa:3791,P35968,-6.058,880,7544,0.11664899257688228,879,4,0,875,0.9954493742889647,875,0.9954493742889647
enzyme,D03350,89594,hsa:3815,P10721,-6.4344,334,7544,0.04427359490986214,333,0,0,333,1.0,333,1.0
enzyme,D03350,89594,hsa:4058,P29376,-5.0414,4143,7544,0.5491781548250265,4142,37,0,4105,0.9910671173346209,4105,0.9910671173346209
enzyme,D03350,89594,hsa:4233,P08581,-5.1087,3874,7544,0.5135206786850477,3873,32,0,3841,0.991737671056029,3841,0.991737671056029
enzyme,D03350,89594,hsa:4486,Q04912,-5.4106,2811,7544,0.3726139978791092,2810,22,0,2788,0.9921708185053381,2788,0.9921708185053381
enzyme,D03350,89594,hsa:4914,P04629,-5.257,3334,7544,0.4419406150583245,3333,27,0,3306,0.991899189918992,3306,0.991899189918992
enzyme,D03350,89594,hsa:4915,Q16620,-6.2241,576,7544,0.07635206786850478,575,2,0,573,0.9965217391304347,573,0.9965217391304347
enzyme,D03350,89594,hsa:4916,Q16288,-5.8534,1373,7544,0.18199893955461294,1372,8,0,1364,0.9941690962099126,1364,0.9941690962099126
enzyme,D03350,89594,hsa:4919,Q01973,-5.6166,2091,7544,0.27717391304347827,2090,13,0,2077,0.9937799043062201,2077,0.9937799043062201
enzyme,D03350,89594,hsa:4920,Q01974,-5.1637,3668,7544,0.48621420996818665,3667,31,0,3636,0.9915462230706299,3636,0.9915462230706299
enzyme,D03350,89594,hsa:4921,Q16832,-5.6082,2115,7544,0.280355249204666,2114,15,0,2099,0.9929044465468306,2099,0.9929044465468306
enzyme,D03350,89594,hsa:5156,P16234,-5.6005,2143,7544,0.28406680805938495,2142,16,0,2126,0.992530345471522,2126,0.992530345471522
enzyme,D03350,89594,hsa:5159,P09619,-4.4406,6135,7544,0.8132290562036055,6134,45,0,6089,0.9926638408868601,6089,0.9926638408868601
enzyme,D03350,89594,hsa:558,P30530,-5.2694,3288,7544,0.43584305408271473,3287,26,0,3261,0.9920900517188926,3261,0.9920900517188926
enzyme,D03350,89594,hsa:5754,Q13308,-5.6907,1846,7544,0.24469777306468718,1845,11,0,1834,0.9940379403794037,1834,0.9940379403794037
enzyme,D03350,89594,hsa:5979,P07949,-5.9859,1047,7544,0.13878579003181335,1046,7,0,1039,0.9933078393881453,1039,0.9933078393881453
enzyme,D03350,89594,hsa:6098,P08922,-5.1761,3622,7544,0.4801166489925769,3621,29,0,3592,0.991991162662248,3592,0.991991162662248
enzyme,D03350,89594,hsa:6259,P34925,-5.7135,1770,7544,0.2346235418875928,1769,9,0,1760,0.994912379875636,1760,0.994912379875636
enzyme,D03350,89594,hsa:7010,Q02763,-5.5971,2157,7544,0.28592258748674443,2156,17,0,2139,0.9921150278293135,2139,0.9921150278293135
enzyme,D03350,89594,hsa:7075,P35590,-4.2942,6474,7544,0.8581654294803818,6473,46,0,6427,0.9928935578557083,6427,0.9928935578557083
