reason,category,kegg_drug,pubchem_cid,ligand_title,kegg_target,target_uniprots
missing_uniprot_affinity_for_target,gpcr,D00283,135398737,Clozapine,hsa:1816,P21918
missing_uniprot_affinity_for_target,gpcr,D00283,135398737,Clozapine,hsa:59340,Q9H3N8
missing_uniprot_affinity_for_target,gpcr,D00300,3100,Diphenhydramine,hsa:59340,Q9H3N8
missing_uniprot_affinity_for_target,gpcr,D00318,5702160,Famotidine,hsa:59340,Q9H3N8
missing_uniprot_affinity_for_target,gpcr,D00336,3488,Glibenclamide,hsa:6915,P21731;Q05C92;Q0VAB0
missing_uniprot_affinity_for_target,gpcr,D00356,5311221,Latanoprost,hsa:5737,P43088
missing_uniprot_affinity_for_target,gpcr,D00371,2153,Theophylline,hsa:136,P29275
missing_uniprot_affinity_for_target,gpcr,D00411,5717,Zafirlukast,hsa:56413,B4E292;Q9NPC1
missing_uniprot_affinity_for_target,gpcr,D00411,5717,Zafirlukast,hsa:57105,A4ZKH2;Q5KU17;Q9NS75
missing_uniprot_affinity_for_target,gpcr,D00426,5073,Risperidone,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D00426,5073,Risperidone,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D00426,5073,Risperidone,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00432,39147,Nadolol,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D00437,4485,Nifedipine,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D00437,4485,Nifedipine,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D00437,4485,Nifedipine,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00437,4485,Nifedipine,hsa:155,A8KAG8;P13945
missing_ligand_affinity_file,gpcr,D00442,383414,Octreotide (USAN/INN),hsa:6751,P30872;Q86SW9
missing_ligand_affinity_file,gpcr,D00442,383414,Octreotide (USAN/INN),hsa:6752,P30874
missing_uniprot_affinity_for_target,gpcr,D00454,135398745,Olanzapine,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D00454,135398745,Olanzapine,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D00454,135398745,Olanzapine,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00454,135398745,Olanzapine,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D00454,135398745,Olanzapine,hsa:1816,P21918
missing_uniprot_affinity_for_target,gpcr,D00483,62882,Propranolol Hydrochloride,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D00493,4917,Prochlorperazine,hsa:1816,P21918
missing_uniprot_affinity_for_target,gpcr,D00494,4927,Promethazine,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00494,4927,Promethazine,hsa:59340,Q9H3N8
missing_uniprot_affinity_for_target,gpcr,D00499,4737,Pentobarbital,hsa:8843,P49019
missing_uniprot_affinity_for_target,gpcr,D00503,4748,Perphenazine,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00509,91430,Phentolamine Methanesulfonate,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D00509,91430,Phentolamine Methanesulfonate,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D00509,91430,Phentolamine Methanesulfonate,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00513,4828,Pindolol,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D00513,4828,Pindolol,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D00513,4828,Pindolol,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00513,4828,Pindolol,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D00524,5831,Carbachol,hsa:8843,P49019
missing_uniprot_affinity_for_target,gpcr,D00528,2519,Caffeine,hsa:10161,B3KVQ5;P43657
missing_uniprot_affinity_for_target,gpcr,D00528,2519,Caffeine,hsa:136,P29275
missing_uniprot_affinity_for_target,gpcr,D00528,2519,Caffeine,hsa:140,P0DMS8
missing_uniprot_affinity_for_target,gpcr,D00528,2519,Caffeine,hsa:2846,Q99677
missing_uniprot_affinity_for_target,gpcr,D00528,2519,Caffeine,hsa:5029,P41231
missing_uniprot_affinity_for_target,gpcr,D00528,2519,Caffeine,hsa:5030,P51582
missing_uniprot_affinity_for_target,gpcr,D00528,2519,Caffeine,hsa:5031,Q15077
missing_uniprot_affinity_for_target,gpcr,D00528,2519,Caffeine,hsa:5032,Q96G91
missing_uniprot_affinity_for_target,gpcr,D00528,2519,Caffeine,hsa:9934,A5JUU3;Q15391
missing_ligand_affinity_file,gpcr,D00559,166589,Pramipexole dihydrochloride monohydrate,hsa:1814,A8K8E4;P35462;X5D2G4
missing_uniprot_affinity_for_target,gpcr,D00560,16362,Pimozide,hsa:1816,P21918
missing_ligand_affinity_file,gpcr,D00601,441308,Metoprolol Tartrate,hsa:153,P08588
missing_ligand_affinity_file,gpcr,D00601,441308,Metoprolol Tartrate,hsa:154,P07550;X5DQM5
missing_uniprot_affinity_for_target,gpcr,D00604,20179,Clonidine Hydrochloride,hsa:146,P25100
missing_ligand_affinity_file,gpcr,D00607,68552,Guanadrel Sulfate,hsa:146,P25100
missing_ligand_affinity_file,gpcr,D00607,68552,Guanadrel Sulfate,hsa:147,P35368
missing_ligand_affinity_file,gpcr,D00607,68552,Guanadrel Sulfate,hsa:148,P35348
missing_ligand_affinity_file,gpcr,D00607,68552,Guanadrel Sulfate,hsa:150,P08913
missing_ligand_affinity_file,gpcr,D00607,68552,Guanadrel Sulfate,hsa:151,P18089
missing_ligand_affinity_file,gpcr,D00607,68552,Guanadrel Sulfate,hsa:152,P18825;Q4W594
missing_uniprot_affinity_for_target,gpcr,D00609,68546,Prazosin Hydrochloride,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D00609,68546,Prazosin Hydrochloride,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D00609,68546,Prazosin Hydrochloride,hsa:148,P35348
missing_ligand_affinity_file,gpcr,D00635,62937,Metoprolol Succinate,hsa:153,P08588
missing_ligand_affinity_file,gpcr,D00635,62937,Metoprolol Succinate,hsa:154,P07550;X5DQM5
missing_ligand_affinity_file,gpcr,D00675,77997,Rizatriptan Benzoate,hsa:3351,A8K215;P28222;X5D7I5
missing_ligand_affinity_file,gpcr,D00675,77997,Rizatriptan Benzoate,hsa:3352,P28221
missing_uniprot_affinity_for_target,gpcr,D00682,5281074,Carboprost Tromethamine,hsa:5731,P34995
missing_ligand_affinity_file,gpcr,D00683,39859,Albuterol Sulfate,hsa:154,P07550;X5DQM5
missing_ligand_affinity_file,gpcr,D00687,56801,Salmeterol Xinafoate,hsa:154,P07550;X5DQM5
missing_ligand_affinity_file,gpcr,D00688,441334,Terbutaline Sulfate,hsa:154,P07550;X5DQM5
missing_uniprot_affinity_for_target,gpcr,D00726,4168,Metoclopramide,hsa:8843,P49019
missing_ligand_affinity_file,gpcr,D00760,60168,Doxacurium chloride [VANDF],hsa:1129,A4D1Q0;P08172;Q6SL56;Q86SJ1
missing_uniprot_affinity_for_target,gpcr,D00775,5070,Riluzole,hsa:2914,A1L4F9;Q14833
missing_uniprot_affinity_for_target,gpcr,D00775,5070,Riluzole,hsa:2916,O15303
missing_uniprot_affinity_for_target,gpcr,D00775,5070,Riluzole,hsa:2917,B2R693;Q14831;Q59G95
missing_ligand_affinity_file,gpcr,D00837,5462346,"(1S,9R,10S)-17-(Cyclobutylmethyl)-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-4,10-diol;(2R,3R)-2,3-dihydroxybutanedioic acid",hsa:4986,P41145
missing_ligand_affinity_file,gpcr,D00837,5462346,"(1S,9R,10S)-17-(Cyclobutylmethyl)-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-4,10-diol;(2R,3R)-2,3-dihydroxybutanedioic acid",hsa:4988,G8XRH5;P35372
missing_uniprot_affinity_for_target,gpcr,D00954,13109,Levonorgestrel,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00965,4493,Nilutamide,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00996,441411,(-)-Epinephrine hydrochloride,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D00996,441411,(-)-Epinephrine hydrochloride,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D00996,441411,(-)-Epinephrine hydrochloride,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D00996,441411,(-)-Epinephrine hydrochloride,hsa:150,P08913
missing_uniprot_affinity_for_target,gpcr,D00996,441411,(-)-Epinephrine hydrochloride,hsa:152,P18825;Q4W594
missing_uniprot_affinity_for_target,gpcr,D00996,441411,(-)-Epinephrine hydrochloride,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D01020,6081,"2-Amino-1-(2,5-dimethoxyphenyl)propan-1-ol hydrochloride",hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D01020,6081,"2-Amino-1-(2,5-dimethoxyphenyl)propan-1-ol hydrochloride",hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D01020,6081,"2-Amino-1-(2,5-dimethoxyphenyl)propan-1-ol hydrochloride",hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D01022,66259,Oxymetazoline Hydrochloride,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D01022,66259,Oxymetazoline Hydrochloride,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D01022,66259,Oxymetazoline Hydrochloride,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D01024,5362376,Tamsulosin Hydrochloride,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D01024,5362376,Tamsulosin Hydrochloride,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D01024,5362376,Tamsulosin Hydrochloride,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D01051,5265,Spiperone,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D01051,5265,Spiperone,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D01051,5265,Spiperone,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D01126,66250,"L-Arginine, monohydrochloride",hsa:222545,Q5T6X5
missing_uniprot_affinity_for_target,gpcr,D01227,27522,Distigmine Bromide,hsa:1909,P25101
missing_uniprot_affinity_for_target,gpcr,D01242,92163,Prilocaine Hydrochloride,hsa:3269,P35367
missing_ligand_affinity_file,gpcr,D01295,71405,Pirenzepine Hydrochloride,hsa:1812,P21728
missing_ligand_affinity_file,gpcr,D01295,71405,Pirenzepine Hydrochloride,hsa:1813,P14416
missing_ligand_affinity_file,gpcr,D01295,71405,Pirenzepine Hydrochloride,hsa:1814,A8K8E4;P35462;X5D2G4
missing_ligand_affinity_file,gpcr,D01295,71405,Pirenzepine Hydrochloride,hsa:1816,P21918
missing_ligand_affinity_file,gpcr,D01295,71405,Pirenzepine Hydrochloride,hsa:3269,P35367
missing_ligand_affinity_file,gpcr,D01346,19648,Streptomycin Sulfate,hsa:2918,O00222
missing_uniprot_affinity_for_target,gpcr,D01352,68551,Mianserin Hydrochloride,hsa:5737,P43088
missing_uniprot_affinity_for_target,gpcr,D01352,68551,Mianserin Hydrochloride,hsa:5739,P43119
missing_ligand_affinity_file,gpcr,D01358,38911,Ciclopirox Olamine,hsa:146,P25100
missing_ligand_affinity_file,gpcr,D01358,38911,Ciclopirox Olamine,hsa:147,P35368
missing_ligand_affinity_file,gpcr,D01358,38911,Ciclopirox Olamine,hsa:148,P35348
missing_ligand_affinity_file,gpcr,D01358,38911,Ciclopirox Olamine,hsa:3356,P28223
missing_uniprot_affinity_for_target,gpcr,D01390,2176,Ampiroxicam,hsa:155,A8KAG8;P13945
missing_ligand_affinity_file,gpcr,D01441,5282418,Trifluoperazine dimaleate,hsa:9283,O60883
missing_uniprot_affinity_for_target,gpcr,D01454,5282421,Lisuride Maleate,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D01603,65889,Apafant,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D01603,65889,Apafant,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D01603,65889,Apafant,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D01652,444020,Voglibose,hsa:5724,P25105
missing_uniprot_affinity_for_target,gpcr,D01692,444030,Darifenacin Hydrobromide,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D01717,54384,Levocabastine hydrochloride,hsa:23620,O95665
missing_ligand_affinity_file,gpcr,D01925,656609,Taltirelin tetrahydrate,hsa:7201,P34981
missing_uniprot_affinity_for_target,gpcr,D01964,5282226,Travoprost,hsa:5737,P43088
missing_uniprot_affinity_for_target,gpcr,D01965,5312125,Silodosin,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D01965,5312125,Silodosin,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D01965,5312125,Silodosin,hsa:148,P35348
missing_ligand_affinity_file,gpcr,D01994,6918047,Mosapride citrate dihydrate,hsa:3360,A0A2D3FAF9;Q13639
missing_ligand_affinity_file,gpcr,D02066,656677,Isoproterenol Sulfate,hsa:153,P08588
missing_ligand_affinity_file,gpcr,D02066,656677,Isoproterenol Sulfate,hsa:154,P07550;X5DQM5
missing_ligand_affinity_file,gpcr,D02066,656677,Isoproterenol Sulfate,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D02149,5815,Epinephrine Bitartrate,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D02149,5815,Epinephrine Bitartrate,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D02149,5815,Epinephrine Bitartrate,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D02149,5815,Epinephrine Bitartrate,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D02150,656783,Levisoprenaline hydrochloride,hsa:155,A8KAG8;P13945
missing_ligand_affinity_file,gpcr,D02234,11954233,Cyproheptadine hydrochloride sesquihydrate,hsa:146,P25100
missing_ligand_affinity_file,gpcr,D02234,11954233,Cyproheptadine hydrochloride sesquihydrate,hsa:147,P35368
missing_ligand_affinity_file,gpcr,D02234,11954233,Cyproheptadine hydrochloride sesquihydrate,hsa:148,P35348
missing_ligand_affinity_file,gpcr,D02237,65328,Guanethidine Sulfate,hsa:146,P25100
missing_ligand_affinity_file,gpcr,D02237,65328,Guanethidine Sulfate,hsa:147,P35368
missing_ligand_affinity_file,gpcr,D02237,65328,Guanethidine Sulfate,hsa:148,P35348
missing_ligand_affinity_file,gpcr,D02237,65328,Guanethidine Sulfate,hsa:150,P08913
missing_ligand_affinity_file,gpcr,D02237,65328,Guanethidine Sulfate,hsa:151,P18089
missing_ligand_affinity_file,gpcr,D02237,65328,Guanethidine Sulfate,hsa:152,P18825;Q4W594
missing_ligand_affinity_file,gpcr,D02250,441258,Sandostatin (TN),hsa:6752,P30874
missing_ligand_affinity_file,gpcr,D02250,441258,Sandostatin (TN),hsa:6753,P32745
missing_ligand_affinity_file,gpcr,D02250,441258,Sandostatin (TN),hsa:6755,P35346
missing_uniprot_affinity_for_target,gpcr,D02278,104152,"L-Lysine, acetate (1:1)",hsa:222545,Q5T6X5
missing_uniprot_affinity_for_target,gpcr,D02279,69568,L-Lysine monohydrochloride,hsa:222545,Q5T6X5
missing_uniprot_affinity_for_target,gpcr,D02338,1978,Acebutolol,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D02356,2520,Verapamil,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D02356,2520,Verapamil,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D02356,2520,Verapamil,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D02361,4940,Propiomazine,hsa:146,P25100
missing_uniprot_affinity_for_target,gpcr,D02361,4940,Propiomazine,hsa:147,P35368
missing_uniprot_affinity_for_target,gpcr,D02361,4940,Propiomazine,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D02374,31477,Metipranolol,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D02566,4011,Maprotiline,hsa:148,P35348
missing_uniprot_affinity_for_target,gpcr,D02566,4011,Maprotiline,hsa:59340,Q9H3N8
missing_uniprot_affinity_for_target,gpcr,D02671,4078,Mesoridazine,hsa:1816,P21918
missing_uniprot_affinity_for_target,gpcr,D02721,5311181,Iloprost,hsa:5731,P34995
missing_uniprot_affinity_for_target,gpcr,D02721,5311181,Iloprost,hsa:5739,P43119
missing_uniprot_affinity_for_target,gpcr,D02725,5312153,Sulprostone,hsa:5731,P34995
missing_ligand_affinity_file,gpcr,D02826,9907628,Alniditan Dihydrochloride,hsa:3351,A8K215;P28222;X5D7I5
missing_ligand_affinity_file,gpcr,D02826,9907628,Alniditan Dihydrochloride,hsa:3352,P28221
missing_uniprot_affinity_for_target,gpcr,D02910,2157,Amiodarone,hsa:148,P35348
missing_ligand_affinity_file,gpcr,D03274,156413,Canertinib Dihydrochloride,hsa:150,P08913
missing_ligand_affinity_file,gpcr,D03274,156413,Canertinib Dihydrochloride,hsa:151,P18089
missing_ligand_affinity_file,gpcr,D03274,156413,Canertinib Dihydrochloride,hsa:152,P18825;Q4W594
missing_ligand_affinity_file,gpcr,D03365,11954344,Carvedilol Phosphate,hsa:8843,P49019
missing_uniprot_affinity_for_target,gpcr,D03415,3033824,Celgosivir Hydrochloride,hsa:155,A8KAG8;P13945
missing_ligand_affinity_file,gpcr,D03503,21155870,Codeine Sulfate,hsa:3274,P25021
missing_uniprot_affinity_for_target,gpcr,D03642,6436002,Dalvastatin,hsa:6915,P21731;Q05C92;Q0VAB0
missing_uniprot_affinity_for_target,gpcr,D03879,36811,Dobutamine,hsa:155,A8KAG8;P13945
missing_uniprot_affinity_for_target,gpcr,D03966,156665,Eglumetad monohydrate,hsa:2916,O15303
missing_uniprot_affinity_for_target,gpcr,D04006,1676,Enprofylline,hsa:136,P29275
missing_uniprot_affinity_for_target,gpcr,D05129,50294,Nedocromil,hsa:57105,A4ZKH2;Q5KU17;Q9NS75
missing_uniprot_affinity_for_target,gpcr,D05129,50294,Nedocromil,hsa:5729,Q13258
missing_ligand_affinity_file,gpcr,D05740,19610426,Rizatriptan Sulfate,hsa:3351,A8K215;P28222;X5D7I5
missing_ligand_affinity_file,gpcr,D05740,19610426,Rizatriptan Sulfate,hsa:3352,P28221
missing_ligand_affinity_file,gpcr,D05792,5152,Salmeterol,hsa:154,P07550;X5DQM5
missing_ligand_affinity_file,gpcr,D06396,3035241,4-amino-N-(1-azabicyclo[3.3.1]nonan-4-yl)-5-chloro-2-methoxybenzamide,hsa:3360,A0A2D3FAF9;Q13639
missing_uniprot_affinity_for_target,ion_channel,D00035,145742,L-Proline,hsa:11254,B2R8J1;Q9UN76
missing_uniprot_affinity_for_target,ion_channel,D00035,145742,L-Proline,hsa:6534,Q99884
missing_uniprot_affinity_for_target,ion_channel,D00110,122142,Cocaine (USP),hsa:11280,Q9UI33
missing_uniprot_affinity_for_target,ion_channel,D00110,122142,Cocaine (USP),hsa:6530,P23975
missing_uniprot_affinity_for_target,ion_channel,D00110,122142,Cocaine (USP),hsa:6531,Q01959
missing_uniprot_affinity_for_target,ion_channel,D00136,3559,Haloperidol,hsa:116444,O60391;Q5F0I5
missing_uniprot_affinity_for_target,ion_channel,D00136,3559,Haloperidol,hsa:2902,Q05586
missing_uniprot_affinity_for_target,ion_channel,D00136,3559,Haloperidol,hsa:2903,Q12879;Q547U9
missing_uniprot_affinity_for_target,ion_channel,D00136,3559,Haloperidol,hsa:2905,A0A8D9PH81;O15398;Q14957
missing_uniprot_affinity_for_target,ion_channel,D00136,3559,Haloperidol,hsa:2906,O15399;Q59G17
missing_uniprot_affinity_for_target,ion_channel,D00195,5362471,"Morphinan-6-ol, 7,8-didehydro-4,5-epoxy-3-methoxy-17-methyl-, monohydrate, (5alpha,6alpha)-",hsa:1134,P02708;Q53SH4
missing_uniprot_affinity_for_target,ion_channel,D00195,5362471,"Morphinan-6-ol, 7,8-didehydro-4,5-epoxy-3-methoxy-17-methyl-, monohydrate, (5alpha,6alpha)-",hsa:1138,P30532;Q6EWN4
missing_uniprot_affinity_for_target,ion_channel,D00195,5362471,"Morphinan-6-ol, 7,8-didehydro-4,5-epoxy-3-methoxy-17-methyl-, monohydrate, (5alpha,6alpha)-",hsa:57053,Q9GZZ6
missing_uniprot_affinity_for_target,ion_channel,D00195,5362471,"Morphinan-6-ol, 7,8-didehydro-4,5-epoxy-3-methoxy-17-methyl-, monohydrate, (5alpha,6alpha)-",hsa:8973,Q15825
missing_uniprot_affinity_for_target,ion_channel,D00219,1989,Acetohexamide,hsa:3758,A8K432;P48048
missing_uniprot_affinity_for_target,ion_channel,D00225,2118,Alprazolam,hsa:2555,P47869
missing_uniprot_affinity_for_target,ion_channel,D00225,2118,Alprazolam,hsa:2556,P34903
missing_uniprot_affinity_for_target,ion_channel,D00225,2118,Alprazolam,hsa:2559,Q16445
missing_uniprot_affinity_for_target,ion_channel,D00225,2118,Alprazolam,hsa:2560,P18505;X5DNL6
missing_uniprot_affinity_for_target,ion_channel,D00225,2118,Alprazolam,hsa:2564,P78334
missing_uniprot_affinity_for_target,ion_channel,D00225,2118,Alprazolam,hsa:2567,Q99928
missing_uniprot_affinity_for_target,ion_channel,D00225,2118,Alprazolam,hsa:2569,P24046
missing_uniprot_affinity_for_target,ion_channel,D00225,2118,Alprazolam,hsa:55879,Q9UN88
missing_ligand_affinity_file,ion_channel,D00227,9433,Aminophylline,hsa:1080,P13569
missing_ligand_affinity_file,ion_channel,D00227,9433,Aminophylline,hsa:3783,O15554
missing_ligand_affinity_file,ion_channel,D00227,9433,Aminophylline,hsa:6261,P21817
missing_ligand_affinity_file,ion_channel,D00227,9433,Aminophylline,hsa:6262,Q92736
missing_ligand_affinity_file,ion_channel,D00227,9433,Aminophylline,hsa:6263,Q15413
missing_uniprot_affinity_for_target,ion_channel,D00228,2170,Amoxapine,hsa:6530,P23975
missing_uniprot_affinity_for_target,ion_channel,D00252,2554,Carbamazepine,hsa:51802,Q9NY37
missing_uniprot_affinity_for_target,ion_channel,D00252,2554,Carbamazepine,hsa:55515,A0A8I5KPF5
missing_uniprot_affinity_for_target,ion_channel,D00252,2554,Carbamazepine,hsa:6328,Q9C007;Q9NY46
missing_uniprot_affinity_for_target,ion_channel,D00252,2554,Carbamazepine,hsa:6329,P35499
missing_uniprot_affinity_for_target,ion_channel,D00252,2554,Carbamazepine,hsa:6331,Q14524
missing_uniprot_affinity_for_target,ion_channel,D00252,2554,Carbamazepine,hsa:6336,Q9Y5Y9
missing_uniprot_affinity_for_target,ion_channel,D00252,2554,Carbamazepine,hsa:6339,P51172
missing_uniprot_affinity_for_target,ion_channel,D00252,2554,Carbamazepine,hsa:9311,Q9UHC3
missing_uniprot_affinity_for_target,ion_channel,D00283,135398737,Clozapine,hsa:285242,A5X5Y0
missing_uniprot_affinity_for_target,ion_channel,D00283,135398737,Clozapine,hsa:3359,B4E398;P46098
missing_uniprot_affinity_for_target,ion_channel,D00283,135398737,Clozapine,hsa:9177,O95264
missing_uniprot_affinity_for_target,ion_channel,D00293,3016,Diazepam,hsa:2555,P47869
missing_uniprot_affinity_for_target,ion_channel,D00293,3016,Diazepam,hsa:2556,P34903
missing_uniprot_affinity_for_target,ion_channel,D00293,3016,Diazepam,hsa:2559,Q16445
missing_uniprot_affinity_for_target,ion_channel,D00293,3016,Diazepam,hsa:2560,P18505;X5DNL6
missing_uniprot_affinity_for_target,ion_channel,D00293,3016,Diazepam,hsa:2564,P78334
missing_uniprot_affinity_for_target,ion_channel,D00293,3016,Diazepam,hsa:2567,Q99928
missing_uniprot_affinity_for_target,ion_channel,D00293,3016,Diazepam,hsa:2569,P24046
missing_uniprot_affinity_for_target,ion_channel,D00293,3016,Diazepam,hsa:2570,P28476
missing_uniprot_affinity_for_target,ion_channel,D00293,3016,Diazepam,hsa:55879,Q9UN88
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:169522,Q8TDN2
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:23630,Q9UJ90
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:23704,Q8WWG9
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:26251,Q9UJ96
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:27012,Q6PIU1
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:27094,Q9NPA1
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:27133,Q8NCM2
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:2892,P42263;Q17R51
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:2893,P48058;Q1WWK6
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3736,Q09470
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3737,P16389
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3739,P22459
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3741,P22460
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3742,P17658
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3743,Q96RP8
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3744,Q16322
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3747,Q96PR1
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3748,Q14003
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3750,Q9NSA2
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3754,Q9H3M0
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3755,Q86Y85;Q9UIX4
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3758,A8K432;P48048
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3760,P48549
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3762,A0A5J6E2W8;P48544
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3763,P48051
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3764,Q15842
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3766,P78508
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3768,Q14500
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3769,O60928
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3772,Q99712
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3773,Q9NPI9
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3779,Q16558
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3780,Q92952
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3782,Q9UGI6
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3787,A2RUL8;Q96KK3
missing_uniprot_affinity_for_target,ion_channel,D00294,3019,Diazoxide,hsa:3788,Q9ULS6
